,Medication,odds ratio,p-val,weight,weight_modi,color,color_clicked,95% CI (LL),95% CI (UL),Disease
1087,"Metoclopramide, Oral",1.4086242332613277,0.0023350542932953,0.0877234339007722,0.0877234339007722,#c9c9c9,#FF0000,1.1297626700254673,1.756317749891961,Neonatal Hypoglycemia
1088,"Metronidazole, Oral",1.3279350095461502,0.0023781961071243,0.0874584112040574,0.0874584112040574,#c9c9c9,#FF0000,1.1059116581992905,1.5945318746794142,Neonatal Arrhythmia
1089,"Methylprednisolone, Oral",1.326758406074224,0.0023856812354301,0.0874129195122988,0.0874129195122988,#c9c9c9,#FF0000,1.1055008975295035,1.592298904525889,Newborn Respiratory Distress Syndrome (RDS)
1090,"Cefdinir, Oral",0.5359395489903457,0.0024218589201326,0.0871950386430199,0.0871950386430199,#0000ff,#FF0000,0.3581486396083159,0.8019888068990054,Postmaturity Syndrome
1091,"Codeine, Oral",1.828693868080303,0.0024309674729795,0.0871406950699557,0.0871406950699557,#c9c9c9,#FF0000,1.2378706812229423,2.7015110010124066,Necrotizing Enterocolitis (NEC)
1092,"Copper, Oral",0.9733144183842748,0.0024742699424371,0.086885097355556,0.086885097355556,#0000ff,#FF0000,0.9564137630005756,0.9905137229127776,Neonatal Jaundice
1093,"Ferrous fumarate, Oral",0.6824546235261062,0.0024768624213366,0.0868699371955404,0.0868699371955404,#0000ff,#FF0000,0.5328531377617013,0.8740575595154816,Neonatal Hypoglycemia
1094,"Phenazopyridine, Oral",1.2061084291127262,0.0024833753639797,0.0868319210519765,0.0868319210519765,#c9c9c9,#FF0000,1.0682197831853133,1.3617961075753724,Neonatal Jaundice
1095,"Thyroid, porcine, Oral",1.6743077616649658,0.0024852282716492,0.0868211238183517,0.0868211238183517,#c9c9c9,#FF0000,1.1989854697392368,2.338065432420319,Postmaturity Syndrome
1096,"Metoprolol, Oral",1.8648033766072545,0.0024993436047151,0.0867391344613361,0.0867391344613361,#c9c9c9,#FF0000,1.2450659740658987,2.793017965184358,Neonatal Pneumonia
1097,"Levetiracetam, Oral",1.63237863465652,0.0025023558366945,0.0867216977760607,0.0867216977760607,#c9c9c9,#FF0000,1.1880669349782884,2.242853435637261,Other Respiratory Disorder
1098,"Iron, Oral",0.7935588790986752,0.002553055565249,0.0864313244338207,0.0864313244338207,#0000ff,#FF0000,0.6828752146666177,0.9221826785788166,Neonatal Death
1099,"Meperidine, Oral",2.0517737750130016,0.0025641779577956,0.0863683945806313,0.0863683945806313,#c9c9c9,#FF0000,1.2860794384068854,3.2733402759676413,Transient Tachypnea of the Newborn (TTN)
1100,"Hydrocortisone acetate, Topical application",1.2513220873423083,0.0026394202684039,0.0859497150876904,0.0859497150876904,#c9c9c9,#FF0000,1.081188438430993,1.4482276267613348,Large for Gestational Age (LGA)
1101,"Enoxaparin, Subcutaneous",2.314126869439604,0.0026975694130016,0.0856342457124413,0.0856342457124413,#c9c9c9,#FF0000,1.3376583311477608,4.0034013493321545,Necrotizing Enterocolitis (NEC)
1102,"Copper, Oral",0.917124442712478,0.002706331062611,0.0855873025901636,0.0855873025901636,#0000ff,#FF0000,0.866714030674299,0.970466859485693,Neonatal Hypoglycemia
1103,"Hyoscyamine, Oral",2.363219874569329,0.0027220317156099,0.0855035606314602,0.0855035606314602,#c9c9c9,#FF0000,1.3467359717540683,4.146921365949327,Bronchopulmonary Dysplasia (BPD)
1104,"Metoprolol, Oral",1.417149528473194,0.0027431868113152,0.0853914871962572,0.0853914871962572,#c9c9c9,#FF0000,1.1280596845685311,1.780324936282029,Transient Tachypnea of the Newborn (TTN)
1105,"Ondansetron, Oral",1.3598933077935245,0.0027712782756977,0.0852439954231371,0.0852439954231371,#c9c9c9,#FF0000,1.111862242174818,1.6632544378558425,Neonatal Death
1106,"Acetaminophen, Oral",1.1152218822579267,0.0028100805347516,0.0850427077789999,0.0850427077789999,#c9c9c9,#FF0000,1.0382277561454092,1.197925830151591,Neonatal Hypoglycemia
1107,"Terconazole, Vaginal",1.1344931499914326,0.0028396712922781,0.0848910643013881,0.0848910643013881,#c9c9c9,#FF0000,1.0442720958386285,1.2325089528930353,Newborn Respiratory Distress Syndrome (RDS)
1108,"Reduced Diphtheria Toxoid, Intramuscular",1.156342348967644,0.0029924800454798,0.0841322912294586,0.0841322912294586,#c9c9c9,#FF0000,1.050590559744333,1.2727390472092244,Neonatal Jaundice
1109,"Pertussis Vac, Acellular, Intramuscular",1.156342348967644,0.0029924800454798,0.0841322912294586,0.0841322912294586,#c9c9c9,#FF0000,1.050590559744333,1.2727390472092244,Neonatal Jaundice
1110,"Calcium, Oral",1.114764846491707,0.0030056888594068,0.084068532612844,0.084068532612844,#c9c9c9,#FF0000,1.0375671415037042,1.197706262336607,Retinopathy of Prematurity (ROP)
1111,"Copper, Oral",0.9241532618550948,0.0030058740890982,0.0840676405072626,0.0840676405072626,#0000ff,#FF0000,0.8772349927836949,0.973580920076226,Neonatal Sepsis
1112,"Prenatal Vitamins, Oral",0.753695944535905,0.0030116885019434,0.0840396649699713,0.0840396649699713,#0000ff,#FF0000,0.6252604500522388,0.9085135270628588,Neonatal Seizure
1113,"Erythromycin, Topical application",0.6044080674430108,0.0030834452983552,0.0836987917246698,0.0836987917246698,#0000ff,#FF0000,0.433015606602741,0.8436395973259653,Large for Gestational Age (LGA)
1114,"Oxycodone, Oral",1.385958524771313,0.0031203860616192,0.0835263890235461,0.0835263890235461,#c9c9c9,#FF0000,1.1162238773795914,1.72087434368065,Neonatal Arrhythmia
1115,"Calcium carbonate, Oral",0.8896791464383846,0.0031296187077788,0.0834836190274148,0.0834836190274148,#0000ff,#FF0000,0.8233000558628522,0.961410093404862,Neonatal Jaundice
1116,"Cyclobenzaprine, Oral",1.298349807362207,0.0031340681113769,0.0834630523142183,0.0834630523142183,#c9c9c9,#FF0000,1.091852158793355,1.5439015334644035,Neonatal Hypoglycemia
1117,"Hydroxyzine, Oral",1.6664820350670275,0.0031468594501132,0.0834040884594373,0.0834040884594373,#c9c9c9,#FF0000,1.187375242979425,2.338908773466202,Neonatal Death
1118,"Caffeine, Oral",1.2712169155480806,0.0031534473563499,0.0833738138240739,0.0833738138240739,#c9c9c9,#FF0000,1.0840074605599213,1.4907576794175097,Neonatal Sepsis
1119,"Terconazole, Vaginal",1.228141906969169,0.0031564851985769,0.0833598747610012,0.0833598747610012,#c9c9c9,#FF0000,1.0715043357540484,1.4076774991231469,Anemia of Prematurity (AOP)
1120,"Amoxicillin, Oral",1.037449569173501,0.0031582859516128,0.0833516183823259,0.0833516183823259,#c9c9c9,#FF0000,1.0124309807904617,1.0630864019372004,Neonatal Jaundice
1121,"Clindamycin, Oral",0.6129742334563696,0.003166192055162,0.0833154248400325,0.0833154248400325,#0000ff,#FF0000,0.442867487099385,0.8484194975394608,Postmaturity Syndrome
1122,"Cefuroxime, Oral",0.5642095773301042,0.0031724161778492,0.0832869948029523,0.0832869948029523,#0000ff,#FF0000,0.3857694486951148,0.825188330044774,Postmaturity Syndrome
1123,"Propranolol, Oral",0.5110673050594687,0.0031764393997812,0.0832686475244855,0.0832686475244855,#0000ff,#FF0000,0.3271906079083657,0.7982802195040327,Large for Gestational Age (LGA)
1124,"Nifedipine, Oral",1.8656526720904287,0.0031940686898939,0.0831885249465854,0.0831885249465854,#c9c9c9,#FF0000,1.2325246643753789,2.8240083087035788,Neonatal Abstinence Syndrome (NAS)
1125,"Dextropropoxyphene, Oral",1.5388322693959422,0.0032149822182886,0.0830940474922635,0.0830940474922635,#c9c9c9,#FF0000,1.1552351056622898,2.049803318586568,Neonatal Anemia
1126,"Prednisone, Oral",1.4688643728723894,0.0032208192679984,0.083067788145182,0.083067788145182,#c9c9c9,#FF0000,1.1373213423032371,1.897056237003719,Neonatal Arrhythmia
1127,"Fluoxetine, Oral",1.9744994633064907,0.0032281761018324,0.0830347593963498,0.0830347593963498,#c9c9c9,#FF0000,1.2555455446554296,3.105142738304695,Neonatal Seizure
1128,"Succinic acid, Oral",0.5595648885920789,0.0032401063905819,0.0829813576424539,0.0829813576424539,#0000ff,#FF0000,0.3801733423587197,0.8236055232132033,Small for Gestational Age (SGA)
1129,"Lorazepam, Oral",2.108857920869232,0.0032551091080034,0.0829144816578304,0.0829144816578304,#c9c9c9,#FF0000,1.2829439134795873,3.466466213905664,Anemia of Prematurity (AOP)
1130,"Salbutamol, Inhalation",1.3239323249185406,0.0032620861839529,0.0828834856377476,0.0828834856377476,#c9c9c9,#FF0000,1.098185747121039,1.596084091930055,Retinopathy of Prematurity (ROP)
1131,"Ranitidine, Oral",0.5662931201947685,0.0032662582582092,0.0828649826406471,0.0828649826406471,#0000ff,#FF0000,0.3876940866046032,0.827167369996504,Neonatal Arrhythmia
1132,"Influenza Virus Vaccine, Intramuscular",2.3582220572332524,0.003280081770822,0.0828038443135322,0.0828038443135322,#c9c9c9,#FF0000,1.3311155073101164,4.177857774686574,Retinopathy of Prematurity (ROP)
1133,"Liothyronine, Oral",1.7761843599250209,0.0032804640567254,0.0828021572114434,0.0828021572114434,#c9c9c9,#FF0000,1.211084917034899,2.604962572043448,Transient Tachypnea of the Newborn (TTN)
1134,"Ibuprofen, Oral",1.122703523859487,0.0032921044355213,0.0827508798701737,0.0827508798701737,#c9c9c9,#FF0000,1.0393095432639894,1.212789020033414,Neonatal Jaundice
1135,"Nitrofurantoin, Oral",1.2032240626602404,0.0032922688415434,0.0827501569400359,0.0827501569400359,#c9c9c9,#FF0000,1.0635691249940848,1.361216785014012,Neonatal Pneumonia
1136,"Ergocalciferol, Oral",1.207101245270211,0.0032991272682531,0.0827200310213395,0.0827200310213395,#c9c9c9,#FF0000,1.0646802516967664,1.368573723435505,Neonatal Jaundice
1137,"Terbutaline, Oral",2.2741146888304047,0.0033039204352813,0.0826990139955631,0.0826990139955631,#c9c9c9,#FF0000,1.314545779972274,3.934132760338925,Necrotizing Enterocolitis (NEC)
1138,"Azithromycin, Oral",0.8462484128318636,0.0033306023533967,0.0825825738470936,0.0825825738470936,#0000ff,#FF0000,0.7569882595994102,0.94603366318973,Neonatal Arrhythmia
1139,"Ursodeoxycholic acid, Oral",1.693358409046781,0.0033313416482289,0.0825793608543359,0.0825793608543359,#c9c9c9,#FF0000,1.191276769413137,2.4070499611119374,Small for Gestational Age (SGA)
1140,"Salbutamol, Inhalation",1.1920752662892729,0.003363550394729,0.0824400687024025,0.0824400687024025,#c9c9c9,#FF0000,1.0599945390363488,1.340613925983548,Neonatal Hypoglycemia
1141,"Reduced Diphtheria Toxoid, Intramuscular",0.639019915036218,0.0033772447815992,0.0823812486900509,0.0823812486900509,#0000ff,#FF0000,0.4736610078549197,0.8621069605500862,Newborn Respiratory Distress Syndrome (RDS)
1142,"Pertussis Vac, Acellular, Intramuscular",0.639019915036218,0.0033772447815992,0.0823812486900509,0.0823812486900509,#0000ff,#FF0000,0.4736610078549197,0.8621069605500862,Newborn Respiratory Distress Syndrome (RDS)
1143,"Acyclovir, Oral",0.6074923946507242,0.0033791220557138,0.0823732040330175,0.0823732040330175,#0000ff,#FF0000,0.4353038437948674,0.8477917546999219,Neonatal Anemia
1144,"Ursodeoxycholic acid, Oral",1.5280121826449655,0.0033829414258762,0.0823568507254137,0.0823568507254137,#c9c9c9,#FF0000,1.150759788735469,2.028938839509754,Neonatal Sepsis
1145,"Thyroid, porcine, Oral",1.4344130021464003,0.003394152880338,0.0823089533323353,0.0823089533323353,#c9c9c9,#FF0000,1.1268220165414655,1.8259677486971904,Other Respiratory Disorder
1146,"Ascorbic acid, Oral",0.9454304264948694,0.0033974244711864,0.0822950063124815,0.0822950063124815,#0000ff,#FF0000,0.910591299903426,0.9816024943759816,Neonatal Sepsis
1147,"Potassium chloride, Oral",1.525326454349694,0.0034066975668438,0.0822555473223275,0.0822555473223275,#c9c9c9,#FF0000,1.1498483246412752,2.023415386603149,Transient Tachypnea of the Newborn (TTN)
1148,"Lopinavir, Oral",2.484711402336953,0.003421996473839,0.0821906814102987,0.0821906814102987,#c9c9c9,#FF0000,1.350819038131606,4.570405493723708,Bronchopulmonary Dysplasia (BPD)
1149,"Cephalexin, Oral",1.285635419227347,0.0034267703223754,0.082170500099081,0.082170500099081,#c9c9c9,#FF0000,1.0865285759879917,1.5212286797601389,Retinopathy of Prematurity (ROP)
1150,"Clindamycin, Oral",1.6720018977430726,0.0034423555102686,0.0821048093267686,0.0821048093267686,#c9c9c9,#FF0000,1.1848462517868965,2.359454099500535,Retinopathy of Prematurity (ROP)
1151,"Hydrocortisone, Oral",2.588219035870494,0.0035031203453834,0.0818514980924727,0.0818514980924727,#c9c9c9,#FF0000,1.36698119042247,4.900490090556462,Bronchopulmonary Dysplasia (BPD)
1152,"Chlorpheniramine, Oral",1.451804809943053,0.0035104052020734,0.0818214250174475,0.0818214250174475,#c9c9c9,#FF0000,1.1303129295686882,1.8647377651232104,Newborn Respiratory Distress Syndrome (RDS)
1153,"Acyclovir, Oral",1.899235586771936,0.0035176628313646,0.0817915263363469,0.0817915263363469,#c9c9c9,#FF0000,1.2345033078089576,2.9219004851942816,Neonatal Seizure
1154,"Ursodeoxycholic acid, Oral",0.6584386182051319,0.0035263632273212,0.081755765197813,0.081755765197813,#0000ff,#FF0000,0.4972817594244987,0.8718224743365177,Large for Gestational Age (LGA)
1155,"Citalopram, Oral",0.6044267375657191,0.0036067348701075,0.081429526045088,0.081429526045088,#0000ff,#FF0000,0.4306314755391351,0.8483626995146056,Postmaturity Syndrome
1156,"Tamsulosin, Oral",2.3748737247741256,0.0036319511528516,0.0813286667020734,0.0813286667020734,#c9c9c9,#FF0000,1.3258789008663705,4.253801161582074,Other Respiratory Disorder
1157,"Ascorbic acid, Oral",0.9812417896015964,0.0036616843544618,0.0812106365198383,0.0812106365198383,#0000ff,#FF0000,0.9687890169140404,0.9938546296979492,Neonatal Jaundice
1158,"Fluticasone propionate, Nasal",1.1787376624447437,0.0036990272604796,0.0810637489360378,0.0810637489360378,#c9c9c9,#FF0000,1.0548619123166385,1.3171605312910708,Other Respiratory Disorder
1159,"Fexofenadine, Oral",1.4444806135445605,0.0037088097669915,0.0810255147339698,0.0810255147339698,#c9c9c9,#FF0000,1.1267876995810515,1.851745669287884,Newborn Respiratory Distress Syndrome (RDS)
1160,"Phenazopyridine, Oral",0.431142247081367,0.0037619414801288,0.0808195988171752,0.0808195988171752,#0000ff,#FF0000,0.2440410052644896,0.7616901799634507,Postmaturity Syndrome
1161,"Adalimumab, Multiple Routes",2.400497915806496,0.0037673594607996,0.0807987646606536,0.0807987646606536,#c9c9c9,#FF0000,1.3274240039595182,4.341032124327219,Newborn Respiratory Distress Syndrome (RDS)
1162,"Fluticasone propionate, Nasal",1.2746774814850856,0.0037736640051737,0.0807745590208148,0.0807745590208148,#c9c9c9,#FF0000,1.0816310578181028,1.5021782797941838,Neonatal Hypoglycemia
1163,"Omega-3 fatty acids, Oral",0.8624543054681479,0.0037823259560776,0.080741368230927,0.080741368230927,#0000ff,#FF0000,0.7802609525765736,0.9533059761151476,Transient Tachypnea of the Newborn (TTN)
1164,"Lamivudine, Oral",0.5311259890475079,0.0037999566722454,0.080674045175159,0.080674045175159,#0000ff,#FF0000,0.3460247320531499,0.815244663489439,Neonatal Jaundice
1165,"Copper, Oral",0.8761082747717034,0.003811485614658,0.0806301905002949,0.0806301905002949,#0000ff,#FF0000,0.801025491398434,0.9582288171421746,Neonatal Arrhythmia
1166,"Omeprazole, Oral",0.7053895112851356,0.0038675236348006,0.0804189007868689,0.0804189007868689,#0000ff,#FF0000,0.5566619603198997,0.8938537175149149,Postmaturity Syndrome
1167,"Oxycodone, Oral",1.2425002491842172,0.0038792924635267,0.0803749159098014,0.0803749159098014,#c9c9c9,#FF0000,1.0722530952226472,1.4397784218121368,Neonatal Hypoglycemia
1168,"Pantothenic acid, Oral",1.3728563605625783,0.0040039687792836,0.0799169772521925,0.0799169772521925,#c9c9c9,#FF0000,1.1063569969844336,1.7035501125534498,Neonatal Death
1169,"Clonazepam, Oral",2.1785541319707207,0.0040856350503999,0.079624680978405,0.079624680978405,#c9c9c9,#FF0000,1.2804034462321163,3.706720815140878,Anemia of Prematurity (AOP)
1170,"Terconazole, Vaginal",1.20558332586189,0.0040921392630247,0.0796016531622826,0.0796016531622826,#c9c9c9,#FF0000,1.061121769190194,1.3697119386264378,Neonatal Anemia
1171,"Alprazolam, Oral",0.6100985734366172,0.0041953038239817,0.0792412194027276,0.0792412194027276,#0000ff,#FF0000,0.4350036959332045,0.8556715098957466,Large for Gestational Age (LGA)
1172,"Multivitamin, Oral",0.65032767243748,0.0042326452730588,0.0791129375695566,0.0791129375695566,#0000ff,#FF0000,0.4842660087715451,0.8733342292819645,Neonatal Hypoglycemia
1173,"Cyanocobalamin, Oral",1.158563949976095,0.00424490051901,0.0790710827723539,0.0790710827723539,#c9c9c9,#FF0000,1.0473835909929663,1.2815461667789527,Neonatal Death
1174,"Hydrocortisone acetate, Topical application",0.6336697856132307,0.0042458147973547,0.0790679651234338,0.0790679651234338,#0000ff,#FF0000,0.4634959031916093,0.8663235088684748,Postmaturity Syndrome
1175,"Acetaminophen, Oral",1.3164586195088088,0.0042540127598402,0.0790400403924097,0.0790400403924097,#c9c9c9,#FF0000,1.0902837809009789,1.5895524882951906,Neonatal Seizure
1176,"Labetalol, Oral",1.597634544022805,0.0042585293061683,0.0790246786566211,0.0790246786566211,#c9c9c9,#FF0000,1.1586528611098716,2.202934305802328,Neonatal Seizure
1177,"Dicloxacillin, Oral",1.851791055291976,0.0042898540830519,0.0789185826614658,0.0789185826614658,#c9c9c9,#FF0000,1.21326372999506,2.826368272356852,Other Respiratory Disorder
1178,"Ampicillin, Oral",1.4399642805389037,0.0042929426317292,0.0789081638376247,0.0789081638376247,#c9c9c9,#FF0000,1.12117423562359,1.8493977682912563,Neonatal Anemia
1179,"Promethazine, Rectal",1.6966137060838054,0.0042952469655421,0.0789003953436785,0.0789003953436785,#c9c9c9,#FF0000,1.180342731521806,2.438696821524204,Neonatal Anemia
1180,"Levothyroxine, Oral",1.1849190112719026,0.0043022062915715,0.0788769589650047,0.0788769589650047,#c9c9c9,#FF0000,1.054637381779877,1.331294611332705,Retinopathy of Prematurity (ROP)
1181,"Nifedipine, Oral",2.062129449210874,0.0043594050471304,0.0786857592444039,0.0786857592444039,#c9c9c9,#FF0000,1.2537989672139782,3.3915946467493097,Kernicterus
1182,"Codeine, Oral",1.4158583090161212,0.0043800080794564,0.0786175029462096,0.0786175029462096,#c9c9c9,#FF0000,1.1146565036772342,1.7984506837726832,Intraventricular Hemorrhage (IVH)
1183,"Ursodeoxycholic acid, Oral",2.3730486630214607,0.0044004035594474,0.0785502497564892,0.0785502497564892,#c9c9c9,#FF0000,1.3092378062778554,4.301250643745019,Persistent Pulmonary Hypertension of the Newborn (PPHN)
1184,"Fluconazole, Oral",1.0557639592542103,0.0044027678112044,0.0785424739109191,0.0785424739109191,#c9c9c9,#FF0000,1.0170610777921836,1.095939626437932,Neonatal Jaundice
1185,"Insulin aspart, Injection",1.7990242816411932,0.0044075268686799,0.0785268343840792,0.0785268343840792,#c9c9c9,#FF0000,1.200846237808728,2.695173007195716,Neonatal Arrhythmia
1186,"Pantoprazole, Oral",1.2483930115236446,0.0044363845068023,0.078432360668814,0.078432360668814,#c9c9c9,#FF0000,1.0714733910815817,1.4545252585767785,Neonatal Hypoglycemia
1187,"Magnesium, Oral",0.5577451607156801,0.0044463989802751,0.078399719005553,0.078399719005553,#0000ff,#FF0000,0.3730168285410394,0.833956112699979,Small for Gestational Age (SGA)
1188,"Ferrous asparto glycinate, Oral",1.9748914387118328,0.0045186984836472,0.0781662212198954,0.0781662212198954,#c9c9c9,#FF0000,1.234648243401646,3.1589533420074787,Small for Gestational Age (SGA)
1189,"Multivitamin, Oral",0.5780428407500303,0.0046306806278546,0.0778118390236854,0.0778118390236854,#0000ff,#FF0000,0.395547091585066,0.8447376629756016,Small for Gestational Age (SGA)
1190,"Metoprolol, Oral",1.612708282068871,0.0046679313740048,0.0776958512465823,0.0776958512465823,#c9c9c9,#FF0000,1.158147178727982,2.2456800403469224,Neonatal Anemia
1191,"Folic acid, Oral",1.115429773153264,0.0046821286929592,0.0776518884486666,0.0776518884486666,#c9c9c9,#FF0000,1.0341024173175333,1.2031531480838815,Retinopathy of Prematurity (ROP)
1192,"Metoprolol, Oral",2.20138379551582,0.0046964659420535,0.0776076274247774,0.0776076274247774,#c9c9c9,#FF0000,1.2738450751608623,3.804301409688824,Intraventricular Hemorrhage (IVH)
1193,"Cyanocobalamin, Oral",0.9574785299635574,0.0047229561993542,0.0775262027349017,0.0775262027349017,#0000ff,#FF0000,0.9290479294504216,0.986779159912113,Other Respiratory Disorder
1194,"Fluticasone propionate, Inhalation",1.2136437184351392,0.0047778680393722,0.0773588616420851,0.0773588616420851,#c9c9c9,#FF0000,1.0609133028247997,1.3883613970861035,Bronchopulmonary Dysplasia (BPD)
1195,"Nitrofurantoin, Oral",1.2317443660061351,0.004784766147172,0.0773379761091226,0.0773379761091226,#c9c9c9,#FF0000,1.065695156829959,1.4236662083563714,neonatal urinary tract infection (UTI)
1196,"Prenatal Vitamins, Oral",1.1414046753663656,0.0047888386435264,0.0773256598650353,0.0773256598650353,#c9c9c9,#FF0000,1.0411914578042771,1.251263274571639,Retinopathy of Prematurity (ROP)
1197,"Dextromethorphan, Oral",1.837645456090068,0.0048694607669762,0.0770839709635698,0.0770839709635698,#c9c9c9,#FF0000,1.2031040854844466,2.8068567491637286,Newborn Respiratory Distress Syndrome (RDS)
1198,"Insulin aspart, Subcutaneous",1.1632965722757256,0.0048991633689791,0.0769959359395813,0.0769959359395813,#c9c9c9,#FF0000,1.0469599883038303,1.292560298565807,Neonatal Jaundice
1199,"Propranolol, Oral",1.6223094539936622,0.004927703831399,0.0769118467452097,0.0769118467452097,#c9c9c9,#FF0000,1.1578599779229053,2.2730623863850794,Newborn Respiratory Distress Syndrome (RDS)
1200,"Glyburide, Oral",1.5586627891877918,0.0049405719608966,0.0768740923565104,0.0768740923565104,#c9c9c9,#FF0000,1.1438011498686016,2.123996544921953,Neonatal Seizure
1201,"Oxcarbazepine, Oral",0.5344435774752686,0.0049497392987384,0.0768472558207392,0.0768472558207392,#0000ff,#FF0000,0.3452501188706605,0.8273130750508668,Neonatal Jaundice
1202,"Ondansetron, Oral",1.2398452556763997,0.0049702845985279,0.0767872914283289,0.0767872914283289,#c9c9c9,#FF0000,1.0671359839358991,1.4405064407570525,Neonatal Pneumonia
1203,"Digoxin, Oral",2.062552940894584,0.0049884622462952,0.0767344436754294,0.0767344436754294,#c9c9c9,#FF0000,1.244328995988916,3.418810176172081,Other Respiratory Disorder
1204,"Hydrocortisone acetate, Rectal",0.4284228084403393,0.0050477709309231,0.0765633453902113,0.0765633453902113,#0000ff,#FF0000,0.2368933703988396,0.7748047253618151,Retinopathy of Prematurity (ROP)
1205,"Placebo, Oral",0.49416164835678,0.0051000044327975,0.0764143148807965,0.0764143148807965,#0000ff,#FF0000,0.3017386311179531,0.809295560869801,Postmaturity Syndrome
1206,"Iodine, Oral",0.7003500474448056,0.0051343849690256,0.0763170523883028,0.0763170523883028,#0000ff,#FF0000,0.54573138423316,0.8987758504033235,Neonatal Hypoglycemia
1207,"Omega-3 fatty acids, Oral",0.7450650864744657,0.0051732625113527,0.0762078494416556,0.0762078494416556,#0000ff,#FF0000,0.6061849863960346,0.915763332219068,Neonatal Arrhythmia
1208,"Iodine, Oral",0.815041165939472,0.0053000035144503,0.075857461413899,0.075857461413899,#0000ff,#FF0000,0.7059004958036861,0.941056290688194,Large for Gestational Age (LGA)
1209,"Epinephrine, Injection",1.8259732175693688,0.005325335110676,0.0757884352636741,0.0757884352636741,#c9c9c9,#FF0000,1.1955722648485625,2.788771778427761,Newborn Respiratory Distress Syndrome (RDS)
1210,"Propranolol, Oral",1.4985095288238408,0.0053694423603025,0.0756690271769843,0.0756690271769843,#c9c9c9,#FF0000,1.1271794855431028,1.9921679171564213,Bronchopulmonary Dysplasia (BPD)
1211,"Tramadol, Oral",2.3355053906881453,0.0053830269731514,0.0756324481341921,0.0756324481341921,#c9c9c9,#FF0000,1.2851679168423178,4.244258947371957,Neonatal Pneumonia
1212,"Succinic acid, Oral",0.7892793977365905,0.0054195614325061,0.0755345285492674,0.0755345285492674,#0000ff,#FF0000,0.6680385742901003,0.9325239464703567,Large for Gestational Age (LGA)
1213,"Levothyroxine, Oral",1.262301177119399,0.0054515305827291,0.0754493849069251,0.0754493849069251,#c9c9c9,#FF0000,1.07106740817348,1.487678786225319,Persistent Pulmonary Hypertension of the Newborn (PPHN)
1214,"Insulin aspart, Injection",1.63253178199657,0.00547228283755,0.0753943821330093,0.0753943821330093,#c9c9c9,#FF0000,1.1552399099308903,2.3070186515529345,Neonatal Anemia
1215,"Metformin, Oral",1.361919455128675,0.0055286064052007,0.0752461442476801,0.0752461442476801,#c9c9c9,#FF0000,1.09492458569858,1.6940204160952128,Small for Gestational Age (SGA)
1216,"Influenza Virus Vaccine, Intramuscular",1.6010289274762872,0.0055409014251087,0.0752139858682315,0.0752139858682315,#c9c9c9,#FF0000,1.1480741611540677,2.232689937067476,Newborn Respiratory Distress Syndrome (RDS)
1217,"Phenoxymethylpenicillin, Oral",0.5957493526980496,0.0056751505073718,0.0748674205436764,0.0748674205436764,#0000ff,#FF0000,0.4127381072538645,0.8599091893926931,Postmaturity Syndrome
1218,"Ibuprofen, Oral",1.350107167232662,0.0057043729852886,0.0747930695170999,0.0747930695170999,#c9c9c9,#FF0000,1.0912741393992342,1.6703313101660056,Neonatal Hypoglycemia
1219,"Pantoprazole, Oral",1.5909155312070842,0.0057507601327148,0.0746758248893314,0.0746758248893314,#c9c9c9,#FF0000,1.144293314236004,2.211856170046548,Persistent Pulmonary Hypertension of the Newborn (PPHN)
1220,"Cefuroxime, Oral",2.0487643096203114,0.0057751022287016,0.0746146774549714,0.0746146774549714,#c9c9c9,#FF0000,1.2311597537362406,3.4093343155800024,Intraventricular Hemorrhage (IVH)
1221,"Prenatal Vitamins, Oral",0.625239849903079,0.005808944848434,0.0745300915601312,0.0745300915601312,#0000ff,#FF0000,0.4478448363700349,0.8729024835374463,Neonatal Abstinence Syndrome (NAS)
1222,"Hydrocodone, Oral",1.2098238755776505,0.0058653353015709,0.0743902385226031,0.0743902385226031,#c9c9c9,#FF0000,1.0565170765477363,1.3853763866272857,Anemia of Prematurity (AOP)
1223,"Nitrofurantoin, Oral",1.280185463211502,0.0059195102092545,0.0742571408694722,0.0742571408694722,#c9c9c9,#FF0000,1.0736909402549242,1.526393451572697,Persistent Pulmonary Hypertension of the Newborn (PPHN)
1224,"Clavulanic acid, Oral",1.2532646042254536,0.0059773980600353,0.0741162607236722,0.0741162607236722,#c9c9c9,#FF0000,1.0669433357689284,1.472123322343473,Neonatal Anemia
1225,"Dicloxacillin, Oral",1.809386330935788,0.0059839966780961,0.074100288541133,0.074100288541133,#c9c9c9,#FF0000,1.1854832251011642,2.7616408442202056,Bronchopulmonary Dysplasia (BPD)
1226,"Phenazopyridine, Oral",1.3618168970262932,0.0060292781675248,0.0739911559669461,0.0739911559669461,#c9c9c9,#FF0000,1.0924400414145952,1.697617435026347,Other Respiratory Disorder
1227,"Salbutamol, Inhalation",1.4403258089629516,0.0060333624123311,0.0739813528892083,0.0739813528892083,#c9c9c9,#FF0000,1.1100881759181516,1.868805092216152,Persistent Pulmonary Hypertension of the Newborn (PPHN)
1228,"Hydroxychloroquine, Oral",1.9681261389714573,0.0060361159973963,0.0739747474293897,0.0739747474293897,#c9c9c9,#FF0000,1.2138294278921289,3.1911571839457245,Small for Gestational Age (SGA)
