node,tsne-origin-one,tsne-origin-two,tsne-origin-one-modi,tsne-origin-two-modi,New_Med_Group,color
"Fluorometholone, Ophthalmic",-30.0347526410105,-87.06411496770968,-883.0280135837953,-1068.0852649875203,"Eye, Ear, Nose Throat",#cc99cc
"Fluticasone furoate, Nasal",-101.91961653081458,-31.02450748045889,-954.9128774735992,-1012.0456575002696,"Eye, Ear, Nose Throat",#cc99cc
"Fluticasone propionate, Inhalation",100.35556431117274,12.139839711677553,-752.637696631612,-968.8813103081332,"Eye, Ear, Nose Throat",#cc99cc
"Fluticasone propionate, Nasal",123.8988875552114,36.44859993381533,-729.0943733875733,-944.5725500859952,"Eye, Ear, Nose Throat",#cc99cc
"Fluticasone propionate, Route Not Applicable",36.44477253638874,-72.16746170175561,-816.548488406396,-1053.1886117215663,"Eye, Ear, Nose Throat",#cc99cc
"Fluticasone propionate, Topical application",96.58227403888836,-105.50412353703668,-756.4109869038964,-1086.5252735568474,"Eye, Ear, Nose Throat",#cc99cc
"Gatifloxacin, Ophthalmic",-91.00605325322496,-106.3269631779053,-943.9993141960098,-1087.348113197716,"Eye, Ear, Nose Throat",#cc99cc
"Gentamicin, Injection",9.612323132468047,5.321605180902367,-843.3809378103167,-975.6995448389084,"Eye, Ear, Nose Throat",#cc99cc
"Gentamicin, Ophthalmic",60.800500517996085,54.7726288758864,-792.1927604247887,-926.2485211439242,"Eye, Ear, Nose Throat",#cc99cc
"Gentamicin, Topical application",-10.592793316061886,96.64139461823146,-863.5860542588466,-884.3797554015791,"Eye, Ear, Nose Throat",#cc99cc
"Gramicidin D, Ophthalmic",34.89936731237506,-107.56727571990294,-818.0938936304098,-1088.5884257397136,"Eye, Ear, Nose Throat",#cc99cc
"Homatropine, Ophthalmic",-31.69935862547325,-55.04215516406721,-884.692619568258,-1036.063305183878,"Eye, Ear, Nose Throat",#cc99cc
"Hydroxypropyl cellulose, Ophthalmic",-16.35933491555278,-29.37392937602872,-869.3525958583375,-1010.3950793958394,"Eye, Ear, Nose Throat",#cc99cc
"Hydroxypropyl cellulose, Route Not Applicable",36.32255581019797,-26.56382053256995,-816.6707051325868,-1007.5849705523806,"Eye, Ear, Nose Throat",#cc99cc
"Ketotifen, Ophthalmic",8.143359156611155,-22.276980013092427,-844.8499017861736,-1003.298130032903,"Eye, Ear, Nose Throat",#cc99cc
"Latanoprost, Ophthalmic",-36.56604003158782,41.676588829817206,-889.5593009743726,-939.3445611899934,"Eye, Ear, Nose Throat",#cc99cc
"Lodoxamide, Ophthalmic",31.43293213821795,-12.268996955215528,-821.5603288045668,-993.290146975026,"Eye, Ear, Nose Throat",#cc99cc
"Loteprednol etabonate, Ophthalmic",-58.94022135131878,60.75900321241383,-911.9334822941036,-920.2621468073968,"Eye, Ear, Nose Throat",#cc99cc
"Mometasone furoate, Inhalation",66.11146301772683,-117.09436519783874,-786.881797925058,-1098.115515217649,"Eye, Ear, Nose Throat",#cc99cc
"Mometasone furoate, Nasal",-63.65145971051979,30.895664108392594,-916.6447206533046,-950.125485911418,"Eye, Ear, Nose Throat",#cc99cc
"Mometasone furoate, Route Not Applicable",-5.293609910000299,-20.24339634365748,-858.2868708527851,-1001.264546363468,"Eye, Ear, Nose Throat",#cc99cc
"Mometasone furoate, Topical application",36.24001154610062,41.35814367856787,-816.7532493966842,-939.6630063412427,"Eye, Ear, Nose Throat",#cc99cc
"Moxifloxacin, Ophthalmic",-10.478323609168967,44.751720729534384,-863.4715845519538,-936.2694292902764,"Eye, Ear, Nose Throat",#cc99cc
"Moxifloxacin, Oral",62.4593345308266,-87.37169492039774,-790.5339264119582,-1068.3928449402083,"Eye, Ear, Nose Throat",#cc99cc
"Nedocromil, Ophthalmic",-76.84649967656033,-19.50521637911973,-929.8397606193452,-1000.5263663989303,"Eye, Ear, Nose Throat",#cc99cc
"Neomycin, Ophthalmic",-35.76993617895765,-135.21539646504422,-888.7631971217425,-1116.236546484855,"Eye, Ear, Nose Throat",#cc99cc
"Neomycin, Otic",-149.30486088606327,-22.79719163067213,-1002.298121828848,-1003.8183416504828,"Eye, Ear, Nose Throat",#cc99cc
"Neomycin, Topical application",-52.62028024103421,-24.72559801041325,-905.613541183819,-1005.746748030224,"Eye, Ear, Nose Throat",#cc99cc
"Nepafenac, Ophthalmic",-22.84927682441388,4.921762622416395,-875.8425377671987,-976.0993873973944,"Eye, Ear, Nose Throat",#cc99cc
"Ofloxacin, Ophthalmic",21.036115111085024,-87.66280203987554,-831.9571458316998,-1068.683952059686,"Eye, Ear, Nose Throat",#cc99cc
"Ofloxacin, Otic",43.93908065612143,-142.90361096700448,-809.0541802866634,-1123.924760986815,"Eye, Ear, Nose Throat",#cc99cc
"Olopatadine, Nasal",3.5457411582998475,-150.0,-849.4475197844849,-1131.0211500198106,"Eye, Ear, Nose Throat",#cc99cc
"Olopatadine, Ophthalmic",85.6301655110079,36.03346806299973,-767.3630954317769,-944.9876819568108,"Eye, Ear, Nose Throat",#cc99cc
"Pemirolast, Ophthalmic",38.47640084111933,0.6036888568402219,-814.5168601016654,-980.4174611629704,"Eye, Ear, Nose Throat",#cc99cc
"Pilocarpine, Ophthalmic",-12.002395945316664,-8.029733541617617,-864.9956568881014,-989.0508835614282,"Eye, Ear, Nose Throat",#cc99cc
"Pilocarpine, Oral",23.59751894030441,3.1914594300891963,-829.3957420024803,-977.8296905897214,"Eye, Ear, Nose Throat",#cc99cc
"Polymyxin B, Ophthalmic",-45.79486176230415,-146.7094759704799,-898.7881227050889,-1127.7306259902905,"Eye, Ear, Nose Throat",#cc99cc
"Polymyxin B, Otic",-150.0,-32.9888909441144,-1002.9932609427848,-1014.010040963925,"Eye, Ear, Nose Throat",#cc99cc
"Polymyxin B, Topical application",-50.91998748597142,-39.6517731859544,-903.9132484287562,-1020.6729232057652,"Eye, Ear, Nose Throat",#cc99cc
"Prednisolone acetate, Ophthalmic",-45.94544970842966,-67.0578996767355,-898.9387106512145,-1048.0790496965462,"Eye, Ear, Nose Throat",#cc99cc
"Proparacaine, Ophthalmic",-1.541694593773542,-34.61432139745058,-854.5349555365583,-1015.6354714172612,"Eye, Ear, Nose Throat",#cc99cc
"Rimexolone, Ophthalmic",19.51351408297436,-52.82224715788804,-833.4797468598105,-1033.8433971776988,"Eye, Ear, Nose Throat",#cc99cc
"Thonzonium, Otic",36.911227881704406,106.78013679131448,-816.0820330610804,-874.2410132284962,"Eye, Ear, Nose Throat",#cc99cc
"Timolol, Ophthalmic",-118.31072156045522,12.541009937818188,-971.30398250324,-968.4801400819924,"Eye, Ear, Nose Throat",#cc99cc
"Timolol, Oral",21.48703650695652,-23.853767974994327,-831.5062244358282,-1004.874917994805,"Eye, Ear, Nose Throat",#cc99cc
"Tobramycin, Inhalation",19.82971910636948,20.856562038025857,-833.1635418364153,-960.1645879817848,"Eye, Ear, Nose Throat",#cc99cc
"Tobramycin, Ophthalmic",150.0,-45.3085261191064,-702.9932609427848,-1026.329676138917,"Eye, Ear, Nose Throat",#cc99cc
"Travoprost, Ophthalmic",-13.456890728447403,-67.61458909860217,-866.4501516712322,-1048.6357391184129,"Eye, Ear, Nose Throat",#cc99cc
"Trifluridine, Ophthalmic",77.89082635483757,0.2865887142107794,-775.1024345879472,-980.7345613056,"Eye, Ear, Nose Throat",#cc99cc
"Acrivastine, Oral",-33.241858410839285,61.98275252892671,-502.3093572716545,-1150.4427839525747,Antihistamines & Comb.,#00cc66
"Brompheniramine, Oral",107.92620957835952,13.280726560752072,-361.1412892824556,-1199.1448099207494,Antihistamines & Comb.,#00cc66
"Cetirizine, Oral",37.74866539652464,-6.165951834896049,-431.3188334642905,-1218.5914883163975,Antihistamines & Comb.,#00cc66
"Clemastine, Oral",-31.698743601999908,-18.364049906987788,-500.7662424628151,-1230.7895863884892,Antihistamines & Comb.,#00cc66
"Cyproheptadine, Oral",15.987590152821356,-69.7194442011995,-453.0799087079938,-1282.1449806827009,Antihistamines & Comb.,#00cc66
"Desloratadine, Oral",33.447312947711225,75.35497236336997,-435.6201859131039,-1137.0705641181314,Antihistamines & Comb.,#00cc66
"Diphenhydramine, Injection",-48.58238840609216,17.411220831683465,-517.6498872669073,-1195.014315649818,Antihistamines & Comb.,#00cc66
"Diphenhydramine, Oral",-150.0,19.73766196929864,-619.0674988608151,-1192.6878745122028,Antihistamines & Comb.,#00cc66
"Diphenhydramine, Oromucosal",-85.9285353215578,42.3585140263223,-554.9960341823729,-1170.067022455179,Antihistamines & Comb.,#00cc66
"Doxylamine, Oral",-108.04427819353047,-137.20824516505024,-577.1117770543456,-1349.6337816465516,Antihistamines & Comb.,#00cc66
"Doxylamine, Route Not Applicable",-11.49486877262862,18.477899964471334,-480.5623676334437,-1193.94763651703,Antihistamines & Comb.,#00cc66
"Fexofenadine, Oral",-130.31858187131203,-52.96230012179937,-599.3860807321272,-1265.387836603301,Antihistamines & Comb.,#00cc66
"Levocetirizine, Oral",-54.33755826928747,-75.92974263280847,-523.4050571301026,-1288.35527911431,Antihistamines & Comb.,#00cc66
"Loratadine, Oral",-147.30144316347048,108.6960989260271,-616.3689420242856,-1103.7294375554743,Antihistamines & Comb.,#00cc66
"Promethazine, Injection",-73.93473490899082,-12.285507381431188,-543.0022337698059,-1224.711043862933,Antihistamines & Comb.,#00cc66
"Promethazine, Oral",2.2882874858309776,150.0,-466.7792113749841,-1062.4255364815017,Antihistamines & Comb.,#00cc66
"Promethazine, Rectal",-3.1742238611975324,-150.0,-472.2417227220127,-1362.4255364815017,Antihistamines & Comb.,#00cc66
"Promethazine, Route Not Applicable",-70.83076975491238,122.22366976285537,-539.8982686157275,-1090.2018667186462,Antihistamines & Comb.,#00cc66
"Pseudoephedrine, Oral",150.0,29.825120390830705,-319.06749886081514,-1182.6004160906707,Antihistamines & Comb.,#00cc66
"Adapalene, Topical application",-13.62093999574347,-88.33473179763948,-42.98889114294565,-1388.0029677122566,Skin & Mucous Membrane,#cc6699
"Alclometasone, Topical application",-32.557435527637594,-71.94400811165212,-61.92538667483977,-1371.6122440262693,Skin & Mucous Membrane,#cc6699
"Aloe vera leaf, Multiple Routes",-94.27544800817498,-47.717062726743706,-123.64339915537715,-1347.3852986413608,Skin & Mucous Membrane,#cc6699
"Aloe vera leaf, Rectal",-21.44130431711298,8.73736926301828,-50.80925546431516,-1290.9308666515988,Skin & Mucous Membrane,#cc6699
"Aloe vera leaf, Topical application",-29.57604635743502,-11.154187651319717,-58.9439975046372,-1310.8224235659368,Skin & Mucous Membrane,#cc6699
"Aluminum chloride, Topical application",97.392725855355,-54.83003206850317,68.02477470815282,-1354.4982679831205,Skin & Mucous Membrane,#cc6699
"Amcinonide, Topical application",17.902526904957114,-44.837764860388674,-11.465424242245064,-1344.5060007750058,Skin & Mucous Membrane,#cc6699
"Amlexanox, Oromucosal",32.783344120208426,-32.94083791440828,3.4153929730062487,-1332.6090738290254,Skin & Mucous Membrane,#cc6699
"Ammonium lactate, Topical application",-49.036826033290026,-56.41423113847127,-78.4047771804922,-1356.0824670530883,Skin & Mucous Membrane,#cc6699
"Azelaic acid, Multiple Routes",7.69533734731678,62.1593486891536,-21.6726137998854,-1237.5088872254637,Skin & Mucous Membrane,#cc6699
"Azelaic acid, Oral",33.09269876494159,-32.89870742980433,3.7247476177394105,-1332.5669433444214,Skin & Mucous Membrane,#cc6699
"Azelaic acid, Topical application",121.4639709652717,-102.01081525660254,92.09601981806952,-1401.6790511712195,Skin & Mucous Membrane,#cc6699
"Benzoyl peroxide, Multiple Routes",-35.8031879201058,113.87669193352258,-65.17113906730798,-1185.7915439810945,Skin & Mucous Membrane,#cc6699
"Benzoyl peroxide, Topical application",58.64927248214954,98.67535836556485,29.281321334947364,-1200.9928775490523,Skin & Mucous Membrane,#cc6699
"Betamethasone, Injection",74.31811921931995,-87.38613852915663,44.950168072117776,-1387.0543744437737,Skin & Mucous Membrane,#cc6699
"Betamethasone, Oral",32.93334436116774,-32.986737710442725,3.565393213965564,-1332.6549736250597,Skin & Mucous Membrane,#cc6699
"Betamethasone, Route Not Applicable",51.79873837016211,48.85955473478023,22.43078722295993,-1250.8086811798369,Skin & Mucous Membrane,#cc6699
"Betamethasone, Topical application",-96.88892942862869,113.56647231871034,-126.25688057583086,-1186.1017635959067,Skin & Mucous Membrane,#cc6699
"Butenafine, Topical application",26.128567798589017,6.467855968017744,-3.23938334861316,-1293.2003799465992,Skin & Mucous Membrane,#cc6699
"Butoconazole, Vaginal",84.71092774224326,-136.70859767020656,55.34297659504108,-1436.3768335848235,Skin & Mucous Membrane,#cc6699
"Calcipotriol, Topical application",-49.68372755850464,-47.514120659231935,-79.05167870570682,-1347.1823565738491,Skin & Mucous Membrane,#cc6699
"Camphor, Topical application",32.50508557946853,-33.66156397739353,3.1371344322663504,-1333.329799892011,Skin & Mucous Membrane,#cc6699
"Chlorhexidine, Oral",90.9889858542898,-69.26363263656708,61.62103470708763,-1368.9318685511842,Skin & Mucous Membrane,#cc6699
"Chlorhexidine, Oromucosal",138.1694183461288,-68.77803813295117,108.80146719892662,-1368.4462740475683,Skin & Mucous Membrane,#cc6699
"Ciclopirox, Topical application",60.27331949334626,-96.0516295016809,30.905368346144087,-1395.719865416298,Skin & Mucous Membrane,#cc6699
"Clindamycin, Multiple Routes",-35.695404980673615,113.70975270331093,-65.06335612787579,-1185.9584832113062,Skin & Mucous Membrane,#cc6699
"Clindamycin, Oral",71.07278696098075,-134.38117996390383,41.70483581377857,-1434.049415878521,Skin & Mucous Membrane,#cc6699
"Clindamycin, Route Not Applicable",44.44898605776655,-21.433410676629137,15.08103491056437,-1321.1016465912462,Skin & Mucous Membrane,#cc6699
"Clindamycin, Topical application",58.078452304952606,109.9454234067362,28.71050115775043,-1189.722812507881,Skin & Mucous Membrane,#cc6699
"Clindamycin, Vaginal",17.05923120973793,-150.0,-12.308719937464248,-1449.668235914617,Skin & Mucous Membrane,#cc6699
"Clobetasol propionate, Route Not Applicable",26.410638438705803,-30.59161079100015,-2.9573127084963744,-1330.2598467056173,Skin & Mucous Membrane,#cc6699
"Clobetasol propionate, Topical application",150.0,-31.23366757524909,120.63204885279782,-1330.901903489866,Skin & Mucous Membrane,#cc6699
"Clocortolone, Topical application",-50.62026831660202,-44.811254497969486,-79.9882194638042,-1344.4794904125863,Skin & Mucous Membrane,#cc6699
"Clotrimazole, Oromucosal",131.74794003499716,6.56220273896588,102.37998888779498,-1293.1060331756512,Skin & Mucous Membrane,#cc6699
"Clotrimazole, Route Not Applicable",43.778909192580045,11.631439596826311,14.410958045377868,-1288.0367963177907,Skin & Mucous Membrane,#cc6699
"Clotrimazole, Topical application",-96.61481044474866,113.8235114281262,-125.98276159195083,-1185.8447244864908,Skin & Mucous Membrane,#cc6699
"Clotrimazole, Vaginal",30.920889526101465,37.23356277430045,1.5529383788992843,-1262.4346731403166,Skin & Mucous Membrane,#cc6699
"Collagenase clostridium histolyticum, Topical application",65.20740559719985,-17.90962660667526,35.839454449997675,-1317.5778625212924,Skin & Mucous Membrane,#cc6699
"Crotamiton, Topical application",33.59311558330617,-32.61371552954631,4.225164436103995,-1332.2819514441635,Skin & Mucous Membrane,#cc6699
"Desonide, Multiple Routes",32.70007106445226,-32.94695864208164,3.3321199172500826,-1332.6151945566987,Skin & Mucous Membrane,#cc6699
"Desonide, Route Not Applicable",44.43702459197456,-21.98677981534567,15.069073444772386,-1321.6550157299628,Skin & Mucous Membrane,#cc6699
"Desonide, Topical application",36.88712779462821,-103.50634869804426,7.519176647426036,-1403.1745846126614,Skin & Mucous Membrane,#cc6699
"Desoximetasone, Route Not Applicable",33.002023934382294,-33.01910333834843,3.634072787180117,-1332.6873392529656,Skin & Mucous Membrane,#cc6699
"Desoximetasone, Topical application",2.2064517691580363,-136.99386887191235,-27.16149937804414,-1436.6621047865294,Skin & Mucous Membrane,#cc6699
"Diflorasone, Topical application",94.34660513706235,31.93999011289651,64.97865398986019,-1267.7282458017205,Skin & Mucous Membrane,#cc6699
"Diiodohydroxyquinoline, Topical application",-71.76849200803973,1.4553530345137915,-101.1364431552419,-1298.2128828801033,Skin & Mucous Membrane,#cc6699
"Dioxybenzone, Topical application",32.27064455701202,-33.24838403563248,2.9026934098098423,-1332.9166199502497,Skin & Mucous Membrane,#cc6699
"Econazole, Topical application",-18.803170908792566,-127.8501370757826,-48.17112205599474,-1427.5183729903997,Skin & Mucous Membrane,#cc6699
"Efinaconazole, Topical application",3.986862817680617,4.590237076604609,-25.38108832952156,-1295.0779988380125,Skin & Mucous Membrane,#cc6699
"Eflornithine, Topical application",33.50118035035973,-36.31245742330407,4.133229203157555,-1335.9806933379211,Skin & Mucous Membrane,#cc6699
"Erythromycin, Intravenous",32.838684434825495,-33.24713221157596,3.470733287623318,-1332.915368126193,Skin & Mucous Membrane,#cc6699
"Erythromycin, Ophthalmic",39.69194324020867,-143.51455118605818,10.323992093006495,-1443.1827871006751,Skin & Mucous Membrane,#cc6699
"Erythromycin, Oral",53.00683405826379,-145.43947286003507,23.63888291106161,-1445.107708774652,Skin & Mucous Membrane,#cc6699
"Erythromycin, Topical application",-18.726570571556664,-136.90379415500072,-48.09452171875884,-1436.5720300696178,Skin & Mucous Membrane,#cc6699
"Fluocinolone acetonide, Otic",-22.152010623956443,48.30406252762612,-51.51996177115862,-1251.3641733869908,Skin & Mucous Membrane,#cc6699
"Fluocinolone acetonide, Topical application",-56.46226427334649,-111.86650783109256,-85.83021542054867,-1411.5347437457096,Skin & Mucous Membrane,#cc6699
"Fluocinonide, Route Not Applicable",32.89257281532002,-32.95813069999316,3.5246216681178453,-1332.6263666146103,Skin & Mucous Membrane,#cc6699
"Fluocinonide, Topical application",104.7714983148708,-102.58686820209212,75.40354716766862,-1402.2551041167092,Skin & Mucous Membrane,#cc6699
"Flurandrenolide, Topical application",-51.67244481527918,-25.961517460701927,-81.04039596248136,-1325.629753375319,Skin & Mucous Membrane,#cc6699
"Formaldehyde, Topical application",32.85882615924788,-33.73368917288356,3.4908750120457057,-1333.4019250875006,Skin & Mucous Membrane,#cc6699
"Halcinonide, Topical application",-31.760848862060527,21.72944756522108,-61.128800009262704,-1277.938788349396,Skin & Mucous Membrane,#cc6699
"Hexachlorophene, Topical application",-5.761188099774955,-30.46420403868217,-35.12913924697713,-1330.1324399532991,Skin & Mucous Membrane,#cc6699
"Hydrocortisone acetate, Multiple Routes",9.829482797175586,122.04126456624152,-19.53846835002659,-1177.6269713483755,Skin & Mucous Membrane,#cc6699
"Hydrocortisone acetate, Rectal",-79.6620090954096,52.25047560926717,-109.02996024261178,-1247.41776030535,Skin & Mucous Membrane,#cc6699
"Hydrocortisone acetate, Route Not Applicable",78.07302474865986,41.84001109824851,48.70507360145768,-1257.828224816369,Skin & Mucous Membrane,#cc6699
"Hydrocortisone acetate, Topical application",111.30002433070877,135.32273408103367,81.93207318350659,-1164.3455018335835,Skin & Mucous Membrane,#cc6699
"Hydrocortisone butyrate, Topical application",9.267516328904236,-98.59910403786016,-20.10043481829794,-1398.2673399524772,Skin & Mucous Membrane,#cc6699
"Hydrocortisone probutate, Topical application",-12.564259412065129,-30.38803714994428,-41.9322105592673,-1330.0562730645613,Skin & Mucous Membrane,#cc6699
"Hydrocortisone valerate, Topical application",141.4791238028597,-51.74043971274055,112.11117265565753,-1351.4086756273575,Skin & Mucous Membrane,#cc6699
"Hydrocortisone, Oral",-23.775866103417822,-81.31267822242158,-53.14381725062,-1380.9809141370386,Skin & Mucous Membrane,#cc6699
"Hydrocortisone, Otic",6.853320589813933,-97.01447720891798,-22.514630557388244,-1396.682713123535,Skin & Mucous Membrane,#cc6699
"Hydrocortisone, Rectal",102.5037316766428,-123.68868389635082,73.13578052944064,-1423.3569198109678,Skin & Mucous Membrane,#cc6699
"Hydrocortisone, Route Not Applicable",-26.02101346155058,-3.728949226016255,-55.38896460875276,-1303.3971851406334,Skin & Mucous Membrane,#cc6699
"Hydrocortisone, Topical application",-84.12278321066584,1.887779425162421,-113.49073435786802,-1297.7804564894543,Skin & Mucous Membrane,#cc6699
"Hydroquinone, Route Not Applicable",32.912869000819285,-32.95956872501488,3.5449178536171075,-1332.627804639632,Skin & Mucous Membrane,#cc6699
"Hydroquinone, Topical application",-54.81939154610224,-89.75155758784868,-84.18734269330442,-1389.4197935024658,Skin & Mucous Membrane,#cc6699
"Imiquimod, Topical application",144.66792948551154,-12.056976111422642,115.29997833830936,-1311.7252120260398,Skin & Mucous Membrane,#cc6699
"Isopropyl alcohol, Topical application",-44.10120149711091,-59.983955264127744,-73.46915264431308,-1359.6521911787447,Skin & Mucous Membrane,#cc6699
"Ketoconazole, Oral",2.41576506363117,43.60747972632152,-26.952186083571007,-1256.0607561882955,Skin & Mucous Membrane,#cc6699
"Ketoconazole, Topical application",62.22331644737381,-97.50203437135616,32.85536530017163,-1397.1702702859732,Skin & Mucous Membrane,#cc6699
"Lactic acid, Intravenous",33.28963045949368,-33.18935581343736,3.921679312291502,-1332.8575917280543,Skin & Mucous Membrane,#cc6699
"Lactic acid, Topical application",33.59411649108424,-33.301665190199245,4.226165343882059,-1332.9699011048162,Skin & Mucous Membrane,#cc6699
"Lidocaine, Injection",36.98156529701976,-35.62685603360741,7.613614149817579,-1335.2950919482246,Skin & Mucous Membrane,#cc6699
"Lidocaine, Multiple Routes",9.788668002226387,122.0854558426089,-19.57928314497579,-1177.582780072008,Skin & Mucous Membrane,#cc6699
"Lidocaine, Oromucosal",33.130825937153446,-102.41170090220236,3.762874789951269,-1402.0799368168196,Skin & Mucous Membrane,#cc6699
"Lidocaine, Rectal",-64.372364301928,36.16503218005599,-93.74031544913018,-1263.503203734561,Skin & Mucous Membrane,#cc6699
"Lidocaine, Route Not Applicable",32.38840568200931,20.47637545898118,3.020454534807129,-1279.1918604556358,Skin & Mucous Membrane,#cc6699
"Lidocaine, Topical application",137.775672347443,74.32423517953549,108.4077212002408,-1225.3440007350816,Skin & Mucous Membrane,#cc6699
"Lindane, Topical application",60.506425972098725,9.725991650144834,31.138474824896548,-1289.9422442644725,Skin & Mucous Membrane,#cc6699
"Luliconazole, Topical application",33.2287789736543,-32.75673359724662,3.860827826452123,-1332.4249695118638,Skin & Mucous Membrane,#cc6699
"Malathion, Topical application",32.3198743914285,-32.10291155403827,2.9519232442263217,-1331.7711474686553,Skin & Mucous Membrane,#cc6699
"Menthol, Topical application",28.198222659637707,-34.99528248951026,-1.1697284875644698,-1334.6635184041274,Skin & Mucous Membrane,#cc6699
"Methyl salicylate, Topical application",32.77365014302475,-32.97805042892482,3.405698995822576,-1332.646286343542,Skin & Mucous Membrane,#cc6699
"Miconazole, Route Not Applicable",28.95042339016853,-32.07801032023042,-0.4175277570336391,-1331.7462462348476,Skin & Mucous Membrane,#cc6699
"Miconazole, Topical application",-5.904534157543111,-34.699081416959146,-35.27248530474529,-1334.3673173315765,Skin & Mucous Membrane,#cc6699
"Miconazole, Vaginal",71.52668010299544,51.75248867654898,42.15872895579327,-1247.915747238068,Skin & Mucous Membrane,#cc6699
"Mupirocin, Nasal",100.98749231865062,-7.040052792167359,71.61954117144845,-1306.7082887067843,Skin & Mucous Membrane,#cc6699
"Mupirocin, Route Not Applicable",31.1687254131432,-32.032592382099125,1.8007742659410155,-1331.7008282967165,Skin & Mucous Membrane,#cc6699
"Mupirocin, Topical application",131.46569022003126,-85.43738187352054,102.09773907282909,-1385.1056177881376,Skin & Mucous Membrane,#cc6699
"Naftifine, Topical application",103.51659474203784,-33.57169433316653,74.14864359483568,-1333.2399302477836,Skin & Mucous Membrane,#cc6699
"Norflurane, Topical application",32.82870007081732,-32.974225760450594,3.4607489236151423,-1332.6424616750676,Skin & Mucous Membrane,#cc6699
"Nystatin, Oral",87.13513255911403,-75.5495696325349,57.76718141191185,-1375.217805547152,Skin & Mucous Membrane,#cc6699
"Nystatin, Route Not Applicable",33.59287462402628,-33.650229622694766,4.224923476824102,-1333.3184655373118,Skin & Mucous Membrane,#cc6699
"Nystatin, Topical application",-149.56201017045873,1.3999966198653624,-178.9299613176609,-1298.2682392947518,Skin & Mucous Membrane,#cc6699
"Nystatin, Vaginal",86.29336911777722,39.650338072175856,56.92541797057504,-1260.0178978424412,Skin & Mucous Membrane,#cc6699
"Oxiconazole, Topical application",-15.092743991144886,-87.70104462096444,-44.46069513834706,-1387.3692805355815,Skin & Mucous Membrane,#cc6699
"Oxybenzone, Topical application",32.314635071701446,-33.20616422488983,2.9466839244992684,-1332.8744001395069,Skin & Mucous Membrane,#cc6699
"Oxyquinoline, Vaginal",14.359294835344684,-38.18731808710882,-15.008656311857491,-1337.855554001726,Skin & Mucous Membrane,#cc6699
"Padimate O, Topical application",32.320949440523435,-33.20786016341063,2.952998293321258,-1332.8760960780278,Skin & Mucous Membrane,#cc6699
"Penciclovir, Topical application",12.861535200587866,-99.25405964234989,-16.50641594661431,-1398.922295556967,Skin & Mucous Membrane,#cc6699
"Pentafluoropropane, Topical application",32.92742541270249,-32.99656610192976,3.559474265500313,-1332.664802016547,Skin & Mucous Membrane,#cc6699
"Permethrin, Topical application",107.40169242384064,-34.023778953621004,78.03374127663847,-1333.6920148682382,Skin & Mucous Membrane,#cc6699
"Phenolsulfonic acid, Topical application",33.03122943479477,-32.93789707146141,3.6632782875925898,-1332.6061329860786,Skin & Mucous Membrane,#cc6699
"Pimecrolimus, Topical application",121.5694493454372,12.767089725883665,92.20149819823502,-1286.9011461887335,Skin & Mucous Membrane,#cc6699
"Podofilox, Topical application",32.6317683762652,60.89172082570568,3.2638172290630223,-1238.7765150889113,Skin & Mucous Membrane,#cc6699
"Polyvinyl alcohol, Ophthalmic",-8.76202700877559,26.796259532944248,-38.12997815597777,-1272.8719763816728,Skin & Mucous Membrane,#cc6699
"Povidone, Ophthalmic",-8.763658117747212,26.79714650375817,-38.13160926494939,-1272.871089410859,Skin & Mucous Membrane,#cc6699
"Povidone, Oromucosal",32.99506700748057,-33.176212289901144,3.627115860278394,-1332.844448204518,Skin & Mucous Membrane,#cc6699
"Pramocaine, Multiple Routes",-105.07904885422629,-48.45140347719398,-134.44700000142845,-1348.119639391811,Skin & Mucous Membrane,#cc6699
"Pramocaine, Otic",-14.226866086488911,54.613860296603065,-43.59481723369109,-1245.054375618014,Skin & Mucous Membrane,#cc6699
"Pramocaine, Rectal",-67.84880122346354,43.22792352709584,-97.21675237066572,-1256.440312387521,Skin & Mucous Membrane,#cc6699
"Pramocaine, Topical application",113.73139614154582,150.0,84.36344499434364,-1149.668235914617,Skin & Mucous Membrane,#cc6699
"Prednicarbate, Topical application",44.67364042639332,-42.85356082506151,15.305689279191142,-1342.5217967396786,Skin & Mucous Membrane,#cc6699
"Prilocaine, Topical application",131.9982040501671,65.0628067597996,102.63025290296493,-1234.6054291548176,Skin & Mucous Membrane,#cc6699
"Salicylic acid, Route Not Applicable",15.144272206385011,-7.183531329822131,-14.223678940817166,-1306.851767244439,Skin & Mucous Membrane,#cc6699
"Salicylic acid, Topical application",100.1522533132004,22.837374131921905,70.78430216599821,-1276.8308617826951,Skin & Mucous Membrane,#cc6699
"Selenium Sulfide, Topical application",97.66589953744467,1.448431831407305,68.29794839024251,-1298.2198040832095,Skin & Mucous Membrane,#cc6699
"Sertaconazole, Topical application",19.61061927729432,59.87750304002432,-9.757331869907858,-1239.7907328745928,Skin & Mucous Membrane,#cc6699
"Silver nitrate, Topical application",33.20920566599477,-33.01741306134348,3.841254518792596,-1332.6856489759605,Skin & Mucous Membrane,#cc6699
"Silver sulfadiazine, Topical application",104.41056602735296,-44.67196422391689,75.04261488015078,-1344.340200138534,Skin & Mucous Membrane,#cc6699
"Sinecatechins, Topical application",32.92612793965685,-33.01698530236939,3.558176792454674,-1332.6852212169863,Skin & Mucous Membrane,#cc6699
