node,New_Med_Group,tsne-origin-one,tsne-origin-two,tsne-origin-one-modi,tsne-origin-two-modi,color
"Ketotifen, Ophthalmic","Eye, Ear, Nose Throat",8.143359156611155,-22.276980013092427,-844.8499017861736,-1003.298130032903,#cc99cc
"Latanoprost, Ophthalmic","Eye, Ear, Nose Throat",-36.56604003158782,41.676588829817206,-889.5593009743726,-939.3445611899934,#cc99cc
"Lodoxamide, Ophthalmic","Eye, Ear, Nose Throat",31.43293213821795,-12.268996955215528,-821.5603288045668,-993.2901469750261,#cc99cc
"Loteprednol etabonate, Ophthalmic","Eye, Ear, Nose Throat",-58.94022135131878,60.75900321241383,-911.9334822941036,-920.2621468073968,#cc99cc
"Mometasone furoate, Inhalation","Eye, Ear, Nose Throat",66.11146301772683,-117.09436519783874,-786.881797925058,-1098.1155152176493,#cc99cc
"Mometasone furoate, Nasal","Eye, Ear, Nose Throat",-63.65145971051979,30.895664108392594,-916.6447206533046,-950.1254859114181,#cc99cc
"Mometasone furoate, Route Not Applicable","Eye, Ear, Nose Throat",-5.293609910000299,-20.24339634365748,-858.2868708527851,-1001.2645463634681,#cc99cc
"Mometasone furoate, Topical application","Eye, Ear, Nose Throat",36.24001154610062,41.35814367856787,-816.7532493966842,-939.6630063412427,#cc99cc
"Moxifloxacin, Ophthalmic","Eye, Ear, Nose Throat",-10.478323609168967,44.751720729534384,-863.4715845519538,-936.2694292902763,#cc99cc
"Moxifloxacin, Oral","Eye, Ear, Nose Throat",62.459334530826595,-87.37169492039774,-790.5339264119582,-1068.3928449402083,#cc99cc
"Nedocromil, Ophthalmic","Eye, Ear, Nose Throat",-76.84649967656033,-19.50521637911973,-929.8397606193452,-1000.5263663989303,#cc99cc
"Neomycin, Ophthalmic","Eye, Ear, Nose Throat",-35.76993617895765,-135.21539646504422,-888.7631971217425,-1116.236546484855,#cc99cc
"Neomycin, Otic","Eye, Ear, Nose Throat",-149.30486088606327,-22.79719163067213,-1002.298121828848,-1003.8183416504828,#cc99cc
"Neomycin, Topical application","Eye, Ear, Nose Throat",-52.62028024103421,-24.72559801041325,-905.613541183819,-1005.7467480302239,#cc99cc
"Nepafenac, Ophthalmic","Eye, Ear, Nose Throat",-22.849276824413877,4.921762622416395,-875.8425377671987,-976.0993873973943,#cc99cc
"Ofloxacin, Ophthalmic","Eye, Ear, Nose Throat",21.036115111085024,-87.66280203987554,-831.9571458316998,-1068.6839520596861,#cc99cc
"Ofloxacin, Otic","Eye, Ear, Nose Throat",43.93908065612143,-142.90361096700448,-809.0541802866634,-1123.924760986815,#cc99cc
"Olopatadine, Nasal","Eye, Ear, Nose Throat",3.5457411582998475,-150.0,-849.4475197844849,-1131.0211500198106,#cc99cc
"Olopatadine, Ophthalmic","Eye, Ear, Nose Throat",85.6301655110079,36.03346806299973,-767.3630954317769,-944.9876819568109,#cc99cc
"Pemirolast, Ophthalmic","Eye, Ear, Nose Throat",38.47640084111933,0.6036888568402219,-814.5168601016654,-980.4174611629704,#cc99cc
"Pilocarpine, Ophthalmic","Eye, Ear, Nose Throat",-12.002395945316664,-8.029733541617617,-864.9956568881014,-989.0508835614282,#cc99cc
"Pilocarpine, Oral","Eye, Ear, Nose Throat",23.59751894030441,3.1914594300891963,-829.3957420024803,-977.8296905897214,#cc99cc
"Polymyxin B, Ophthalmic","Eye, Ear, Nose Throat",-45.79486176230415,-146.7094759704799,-898.7881227050889,-1127.7306259902905,#cc99cc
"Polymyxin B, Otic","Eye, Ear, Nose Throat",-150.0,-32.9888909441144,-1002.9932609427848,-1014.010040963925,#cc99cc
"Polymyxin B, Topical application","Eye, Ear, Nose Throat",-50.91998748597142,-39.6517731859544,-903.9132484287562,-1020.6729232057651,#cc99cc
"Prednisolone acetate, Ophthalmic","Eye, Ear, Nose Throat",-45.94544970842966,-67.0578996767355,-898.9387106512145,-1048.0790496965462,#cc99cc
"Proparacaine, Ophthalmic","Eye, Ear, Nose Throat",-1.541694593773542,-34.61432139745058,-854.5349555365583,-1015.6354714172612,#cc99cc
"Rimexolone, Ophthalmic","Eye, Ear, Nose Throat",19.513514082974353,-52.82224715788804,-833.4797468598105,-1033.8433971776988,#cc99cc
"Thonzonium, Otic","Eye, Ear, Nose Throat",36.911227881704406,106.78013679131448,-816.0820330610804,-874.2410132284962,#cc99cc
"Timolol, Ophthalmic","Eye, Ear, Nose Throat",-118.31072156045522,12.541009937818188,-971.30398250324,-968.4801400819924,#cc99cc
"Timolol, Oral","Eye, Ear, Nose Throat",21.487036506956514,-23.853767974994327,-831.5062244358282,-1004.874917994805,#cc99cc
"Tobramycin, Inhalation","Eye, Ear, Nose Throat",19.82971910636948,20.856562038025857,-833.1635418364153,-960.1645879817847,#cc99cc
"Tobramycin, Ophthalmic","Eye, Ear, Nose Throat",150.0,-45.3085261191064,-702.9932609427848,-1026.329676138917,#cc99cc
"Travoprost, Ophthalmic","Eye, Ear, Nose Throat",-13.456890728447405,-67.61458909860217,-866.4501516712322,-1048.6357391184129,#cc99cc
"Trifluridine, Ophthalmic","Eye, Ear, Nose Throat",77.89082635483757,0.28658871421077947,-775.1024345879472,-980.7345613055999,#cc99cc
"Acrivastine, Oral",Antihistamines & Comb.,-33.241858410839285,61.98275252892671,-502.30935727165445,-1150.4427839525747,#00cc66
"Brompheniramine, Oral",Antihistamines & Comb.,107.92620957835953,13.280726560752072,-361.1412892824556,-1199.1448099207494,#00cc66
"Cetirizine, Oral",Antihistamines & Comb.,37.74866539652464,-6.165951834896049,-431.3188334642905,-1218.5914883163975,#00cc66
"Clemastine, Oral",Antihistamines & Comb.,-31.698743601999908,-18.364049906987788,-500.76624246281506,-1230.7895863884892,#00cc66
"Cyproheptadine, Oral",Antihistamines & Comb.,15.987590152821355,-69.7194442011995,-453.0799087079938,-1282.1449806827009,#00cc66
"Desloratadine, Oral",Antihistamines & Comb.,33.447312947711225,75.35497236336997,-435.6201859131039,-1137.0705641181314,#00cc66
"Diphenhydramine, Injection",Antihistamines & Comb.,-48.582388406092164,17.411220831683465,-517.6498872669073,-1195.014315649818,#00cc66
"Diphenhydramine, Oral",Antihistamines & Comb.,-150.0,19.737661969298642,-619.0674988608151,-1192.6878745122028,#00cc66
"Diphenhydramine, Oromucosal",Antihistamines & Comb.,-85.9285353215578,42.3585140263223,-554.9960341823729,-1170.067022455179,#00cc66
"Doxylamine, Oral",Antihistamines & Comb.,-108.04427819353049,-137.20824516505024,-577.1117770543456,-1349.6337816465516,#00cc66
"Doxylamine, Route Not Applicable",Antihistamines & Comb.,-11.494868772628621,18.477899964471334,-480.5623676334437,-1193.94763651703,#00cc66
"Fexofenadine, Oral",Antihistamines & Comb.,-130.31858187131203,-52.96230012179937,-599.3860807321272,-1265.387836603301,#00cc66
"Levocetirizine, Oral",Antihistamines & Comb.,-54.33755826928747,-75.92974263280847,-523.4050571301026,-1288.35527911431,#00cc66
"Loratadine, Oral",Antihistamines & Comb.,-147.30144316347048,108.6960989260271,-616.3689420242856,-1103.7294375554743,#00cc66
"Promethazine, Injection",Antihistamines & Comb.,-73.93473490899082,-12.285507381431188,-543.0022337698059,-1224.7110438629327,#00cc66
"Promethazine, Oral",Antihistamines & Comb.,2.2882874858309776,150.0,-466.77921137498413,-1062.4255364815015,#00cc66
"Promethazine, Rectal",Antihistamines & Comb.,-3.1742238611975324,-150.0,-472.2417227220127,-1362.4255364815015,#00cc66
"Promethazine, Route Not Applicable",Antihistamines & Comb.,-70.83076975491238,122.22366976285537,-539.8982686157275,-1090.2018667186462,#00cc66
"Pseudoephedrine, Oral",Antihistamines & Comb.,150.0,29.825120390830705,-319.06749886081514,-1182.6004160906707,#00cc66
"Adapalene, Topical application",Skin & Mucous Membrane,-13.62093999574347,-88.33473179763948,-42.98889114294565,-1388.0029677122566,#cc6699
"Alclometasone, Topical application",Skin & Mucous Membrane,-32.557435527637594,-71.94400811165212,-61.92538667483977,-1371.6122440262693,#cc6699
"Aloe vera leaf, Multiple Routes",Skin & Mucous Membrane,-94.27544800817498,-47.717062726743706,-123.64339915537715,-1347.3852986413608,#cc6699
"Aloe vera leaf, Rectal",Skin & Mucous Membrane,-21.44130431711298,8.73736926301828,-50.80925546431516,-1290.9308666515988,#cc6699
"Aloe vera leaf, Topical application",Skin & Mucous Membrane,-29.57604635743502,-11.154187651319717,-58.943997504637196,-1310.8224235659368,#cc6699
"Aluminum chloride, Topical application",Skin & Mucous Membrane,97.392725855355,-54.83003206850317,68.02477470815282,-1354.4982679831203,#cc6699
"Amcinonide, Topical application",Skin & Mucous Membrane,17.902526904957114,-44.837764860388674,-11.465424242245064,-1344.5060007750058,#cc6699
"Amlexanox, Oromucosal",Skin & Mucous Membrane,32.783344120208426,-32.94083791440828,3.4153929730062487,-1332.6090738290254,#cc6699
"Ammonium lactate, Topical application",Skin & Mucous Membrane,-49.036826033290026,-56.414231138471266,-78.4047771804922,-1356.0824670530883,#cc6699
"Azelaic acid, Multiple Routes",Skin & Mucous Membrane,7.69533734731678,62.1593486891536,-21.672613799885397,-1237.5088872254635,#cc6699
"Azelaic acid, Oral",Skin & Mucous Membrane,33.09269876494159,-32.89870742980433,3.7247476177394105,-1332.5669433444214,#cc6699
"Azelaic acid, Topical application",Skin & Mucous Membrane,121.4639709652717,-102.01081525660254,92.09601981806952,-1401.6790511712197,#cc6699
"Benzoyl peroxide, Multiple Routes",Skin & Mucous Membrane,-35.8031879201058,113.87669193352258,-65.17113906730798,-1185.7915439810945,#cc6699
"Benzoyl peroxide, Topical application",Skin & Mucous Membrane,58.64927248214954,98.67535836556485,29.281321334947364,-1200.9928775490523,#cc6699
"Betamethasone, Injection",Skin & Mucous Membrane,74.31811921931995,-87.38613852915663,44.950168072117776,-1387.0543744437737,#cc6699
"Betamethasone, Oral",Skin & Mucous Membrane,32.93334436116774,-32.986737710442725,3.5653932139655637,-1332.6549736250597,#cc6699
"Betamethasone, Route Not Applicable",Skin & Mucous Membrane,51.79873837016211,48.85955473478023,22.430787222959935,-1250.8086811798369,#cc6699
"Betamethasone, Topical application",Skin & Mucous Membrane,-96.88892942862869,113.56647231871034,-126.25688057583086,-1186.1017635959067,#cc6699
"Butenafine, Topical application",Skin & Mucous Membrane,26.128567798589017,6.467855968017744,-3.23938334861316,-1293.2003799465992,#cc6699
"Butoconazole, Vaginal",Skin & Mucous Membrane,84.71092774224326,-136.70859767020656,55.34297659504108,-1436.3768335848235,#cc6699
"Calcipotriol, Topical application",Skin & Mucous Membrane,-49.68372755850464,-47.514120659231935,-79.05167870570682,-1347.1823565738491,#cc6699
"Camphor, Topical application",Skin & Mucous Membrane,32.50508557946853,-33.66156397739353,3.1371344322663504,-1333.3297998920107,#cc6699
"Chlorhexidine, Oral",Skin & Mucous Membrane,90.98898585428981,-69.26363263656708,61.62103470708763,-1368.9318685511842,#cc6699
"Chlorhexidine, Oromucosal",Skin & Mucous Membrane,138.1694183461288,-68.77803813295117,108.80146719892662,-1368.4462740475683,#cc6699
"Ciclopirox, Topical application",Skin & Mucous Membrane,60.273319493346264,-96.0516295016809,30.905368346144087,-1395.719865416298,#cc6699
"Clindamycin, Multiple Routes",Skin & Mucous Membrane,-35.695404980673615,113.70975270331093,-65.06335612787579,-1185.9584832113062,#cc6699
"Clindamycin, Oral",Skin & Mucous Membrane,71.07278696098075,-134.38117996390383,41.70483581377857,-1434.049415878521,#cc6699
"Clindamycin, Route Not Applicable",Skin & Mucous Membrane,44.44898605776655,-21.433410676629137,15.08103491056437,-1321.1016465912462,#cc6699
"Clindamycin, Topical application",Skin & Mucous Membrane,58.078452304952606,109.94542340673621,28.71050115775043,-1189.722812507881,#cc6699
"Clindamycin, Vaginal",Skin & Mucous Membrane,17.05923120973793,-150.0,-12.308719937464247,-1449.668235914617,#cc6699
"Clobetasol propionate, Route Not Applicable",Skin & Mucous Membrane,26.410638438705803,-30.59161079100015,-2.9573127084963744,-1330.2598467056173,#cc6699
"Clobetasol propionate, Topical application",Skin & Mucous Membrane,150.0,-31.233667575249086,120.63204885279782,-1330.901903489866,#cc6699
"Clocortolone, Topical application",Skin & Mucous Membrane,-50.62026831660202,-44.811254497969486,-79.9882194638042,-1344.4794904125865,#cc6699
"Clotrimazole, Oromucosal",Skin & Mucous Membrane,131.74794003499716,6.56220273896588,102.37998888779498,-1293.1060331756512,#cc6699
"Clotrimazole, Route Not Applicable",Skin & Mucous Membrane,43.778909192580045,11.631439596826311,14.410958045377868,-1288.0367963177907,#cc6699
"Clotrimazole, Topical application",Skin & Mucous Membrane,-96.61481044474866,113.82351142812621,-125.98276159195083,-1185.8447244864908,#cc6699
"Clotrimazole, Vaginal",Skin & Mucous Membrane,30.920889526101462,37.23356277430045,1.5529383788992845,-1262.4346731403166,#cc6699
"Collagenase clostridium histolyticum, Topical application",Skin & Mucous Membrane,65.20740559719985,-17.90962660667526,35.839454449997675,-1317.5778625212924,#cc6699
"Crotamiton, Topical application",Skin & Mucous Membrane,33.59311558330617,-32.61371552954631,4.225164436103995,-1332.2819514441635,#cc6699
"Desonide, Multiple Routes",Skin & Mucous Membrane,32.70007106445226,-32.94695864208164,3.3321199172500826,-1332.6151945566987,#cc6699
"Desonide, Route Not Applicable",Skin & Mucous Membrane,44.43702459197456,-21.98677981534567,15.069073444772386,-1321.6550157299628,#cc6699
"Desonide, Topical application",Skin & Mucous Membrane,36.88712779462821,-103.50634869804426,7.519176647426036,-1403.1745846126614,#cc6699
"Desoximetasone, Route Not Applicable",Skin & Mucous Membrane,33.002023934382294,-33.01910333834843,3.6340727871801164,-1332.6873392529656,#cc6699
"Desoximetasone, Topical application",Skin & Mucous Membrane,2.2064517691580363,-136.99386887191235,-27.16149937804414,-1436.6621047865294,#cc6699
"Diflorasone, Topical application",Skin & Mucous Membrane,94.34660513706237,31.93999011289651,64.97865398986019,-1267.7282458017205,#cc6699
"Diiodohydroxyquinoline, Topical application",Skin & Mucous Membrane,-71.76849200803973,1.4553530345137915,-101.1364431552419,-1298.2128828801033,#cc6699
"Dioxybenzone, Topical application",Skin & Mucous Membrane,32.27064455701202,-33.24838403563248,2.9026934098098423,-1332.9166199502495,#cc6699
"Econazole, Topical application",Skin & Mucous Membrane,-18.803170908792566,-127.85013707578261,-48.17112205599474,-1427.5183729903997,#cc6699
"Efinaconazole, Topical application",Skin & Mucous Membrane,3.986862817680617,4.590237076604609,-25.38108832952156,-1295.0779988380125,#cc6699
"Eflornithine, Topical application",Skin & Mucous Membrane,33.50118035035973,-36.31245742330407,4.133229203157555,-1335.9806933379211,#cc6699
"Erythromycin, Intravenous",Skin & Mucous Membrane,32.838684434825495,-33.24713221157596,3.470733287623318,-1332.915368126193,#cc6699
"Erythromycin, Ophthalmic",Skin & Mucous Membrane,39.69194324020867,-143.51455118605818,10.323992093006495,-1443.1827871006753,#cc6699
"Erythromycin, Oral",Skin & Mucous Membrane,53.00683405826379,-145.43947286003507,23.638882911061614,-1445.107708774652,#cc6699
"Erythromycin, Topical application",Skin & Mucous Membrane,-18.726570571556664,-136.90379415500072,-48.09452171875884,-1436.5720300696178,#cc6699
"Fluocinolone acetonide, Otic",Skin & Mucous Membrane,-22.152010623956443,48.304062527626115,-51.51996177115862,-1251.3641733869908,#cc6699
"Fluocinolone acetonide, Topical application",Skin & Mucous Membrane,-56.46226427334649,-111.86650783109256,-85.83021542054867,-1411.5347437457096,#cc6699
"Fluocinonide, Route Not Applicable",Skin & Mucous Membrane,32.89257281532002,-32.95813069999316,3.5246216681178453,-1332.6263666146103,#cc6699
"Fluocinonide, Topical application",Skin & Mucous Membrane,104.7714983148708,-102.58686820209212,75.40354716766862,-1402.2551041167092,#cc6699
"Flurandrenolide, Topical application",Skin & Mucous Membrane,-51.67244481527918,-25.961517460701927,-81.04039596248136,-1325.629753375319,#cc6699
"Formaldehyde, Topical application",Skin & Mucous Membrane,32.85882615924788,-33.73368917288356,3.4908750120457057,-1333.4019250875006,#cc6699
"Halcinonide, Topical application",Skin & Mucous Membrane,-31.760848862060527,21.72944756522108,-61.128800009262704,-1277.938788349396,#cc6699
"Hexachlorophene, Topical application",Skin & Mucous Membrane,-5.761188099774955,-30.46420403868217,-35.12913924697713,-1330.1324399532991,#cc6699
"Hydrocortisone acetate, Multiple Routes",Skin & Mucous Membrane,9.829482797175586,122.04126456624152,-19.53846835002659,-1177.6269713483755,#cc6699
"Hydrocortisone acetate, Rectal",Skin & Mucous Membrane,-79.6620090954096,52.25047560926717,-109.02996024261178,-1247.41776030535,#cc6699
"Hydrocortisone acetate, Route Not Applicable",Skin & Mucous Membrane,78.07302474865986,41.84001109824851,48.705073601457684,-1257.8282248163687,#cc6699
"Hydrocortisone acetate, Topical application",Skin & Mucous Membrane,111.30002433070877,135.32273408103367,81.93207318350659,-1164.3455018335835,#cc6699
"Hydrocortisone butyrate, Topical application",Skin & Mucous Membrane,9.267516328904236,-98.59910403786017,-20.10043481829794,-1398.2673399524772,#cc6699
"Hydrocortisone probutate, Topical application",Skin & Mucous Membrane,-12.564259412065127,-30.38803714994428,-41.932210559267304,-1330.0562730645613,#cc6699
"Hydrocortisone valerate, Topical application",Skin & Mucous Membrane,141.4791238028597,-51.74043971274055,112.11117265565753,-1351.4086756273575,#cc6699
"Hydrocortisone, Oral",Skin & Mucous Membrane,-23.775866103417826,-81.31267822242158,-53.14381725062,-1380.9809141370386,#cc6699
"Hydrocortisone, Otic",Skin & Mucous Membrane,6.853320589813933,-97.01447720891798,-22.514630557388244,-1396.682713123535,#cc6699
"Hydrocortisone, Rectal",Skin & Mucous Membrane,102.50373167664281,-123.68868389635082,73.13578052944064,-1423.3569198109678,#cc6699
"Hydrocortisone, Route Not Applicable",Skin & Mucous Membrane,-26.02101346155058,-3.7289492260162547,-55.38896460875276,-1303.3971851406334,#cc6699
"Hydrocortisone, Topical application",Skin & Mucous Membrane,-84.12278321066584,1.887779425162421,-113.49073435786802,-1297.7804564894545,#cc6699
"Hydroquinone, Route Not Applicable",Skin & Mucous Membrane,32.912869000819285,-32.959568725014876,3.5449178536171075,-1332.627804639632,#cc6699
"Hydroquinone, Topical application",Skin & Mucous Membrane,-54.81939154610224,-89.75155758784868,-84.18734269330442,-1389.4197935024658,#cc6699
"Imiquimod, Topical application",Skin & Mucous Membrane,144.66792948551154,-12.056976111422642,115.29997833830936,-1311.7252120260398,#cc6699
"Isopropyl alcohol, Topical application",Skin & Mucous Membrane,-44.10120149711091,-59.983955264127744,-73.46915264431308,-1359.6521911787447,#cc6699
"Ketoconazole, Oral",Skin & Mucous Membrane,2.41576506363117,43.607479726321515,-26.952186083571007,-1256.0607561882955,#cc6699
"Ketoconazole, Topical application",Skin & Mucous Membrane,62.223316447373804,-97.50203437135616,32.85536530017163,-1397.1702702859732,#cc6699
"Lactic acid, Intravenous",Skin & Mucous Membrane,33.28963045949368,-33.18935581343736,3.921679312291502,-1332.8575917280543,#cc6699
"Lactic acid, Topical application",Skin & Mucous Membrane,33.594116491084236,-33.301665190199245,4.226165343882059,-1332.9699011048162,#cc6699
"Lidocaine, Injection",Skin & Mucous Membrane,36.981565297019756,-35.62685603360741,7.613614149817579,-1335.2950919482246,#cc6699
"Lidocaine, Multiple Routes",Skin & Mucous Membrane,9.788668002226387,122.0854558426089,-19.57928314497579,-1177.582780072008,#cc6699
"Lidocaine, Oromucosal",Skin & Mucous Membrane,33.130825937153446,-102.41170090220237,3.762874789951269,-1402.0799368168196,#cc6699
"Lidocaine, Rectal",Skin & Mucous Membrane,-64.372364301928,36.16503218005599,-93.74031544913018,-1263.503203734561,#cc6699
"Lidocaine, Route Not Applicable",Skin & Mucous Membrane,32.38840568200931,20.47637545898118,3.020454534807129,-1279.1918604556358,#cc6699
"Lidocaine, Topical application",Skin & Mucous Membrane,137.775672347443,74.32423517953549,108.40772120024081,-1225.3440007350816,#cc6699
"Lindane, Topical application",Skin & Mucous Membrane,60.506425972098725,9.725991650144834,31.138474824896548,-1289.9422442644723,#cc6699
"Luliconazole, Topical application",Skin & Mucous Membrane,33.2287789736543,-32.75673359724662,3.860827826452123,-1332.4249695118638,#cc6699
"Malathion, Topical application",Skin & Mucous Membrane,32.3198743914285,-32.10291155403827,2.9519232442263217,-1331.7711474686553,#cc6699
"Menthol, Topical application",Skin & Mucous Membrane,28.198222659637707,-34.99528248951026,-1.1697284875644698,-1334.6635184041274,#cc6699
"Methyl salicylate, Topical application",Skin & Mucous Membrane,32.77365014302475,-32.97805042892482,3.4056989958225756,-1332.646286343542,#cc6699
"Miconazole, Route Not Applicable",Skin & Mucous Membrane,28.950423390168538,-32.07801032023042,-0.4175277570336391,-1331.7462462348476,#cc6699
"Miconazole, Topical application",Skin & Mucous Membrane,-5.904534157543111,-34.699081416959146,-35.27248530474529,-1334.3673173315763,#cc6699
"Miconazole, Vaginal",Skin & Mucous Membrane,71.52668010299544,51.75248867654898,42.158728955793265,-1247.915747238068,#cc6699
"Mupirocin, Nasal",Skin & Mucous Membrane,100.98749231865062,-7.040052792167359,71.61954117144845,-1306.7082887067845,#cc6699
"Mupirocin, Route Not Applicable",Skin & Mucous Membrane,31.168725413143193,-32.032592382099125,1.8007742659410155,-1331.7008282967163,#cc6699
"Mupirocin, Topical application",Skin & Mucous Membrane,131.46569022003126,-85.43738187352054,102.09773907282909,-1385.1056177881376,#cc6699
"Naftifine, Topical application",Skin & Mucous Membrane,103.51659474203785,-33.57169433316653,74.14864359483568,-1333.2399302477836,#cc6699
"Norflurane, Topical application",Skin & Mucous Membrane,32.82870007081732,-32.974225760450594,3.4607489236151423,-1332.6424616750676,#cc6699
"Nystatin, Oral",Skin & Mucous Membrane,87.13513255911403,-75.5495696325349,57.76718141191185,-1375.217805547152,#cc6699
"Nystatin, Route Not Applicable",Skin & Mucous Membrane,33.59287462402628,-33.650229622694766,4.224923476824102,-1333.3184655373118,#cc6699
"Nystatin, Topical application",Skin & Mucous Membrane,-149.56201017045873,1.3999966198653624,-178.9299613176609,-1298.2682392947518,#cc6699
"Nystatin, Vaginal",Skin & Mucous Membrane,86.29336911777722,39.650338072175856,56.92541797057504,-1260.0178978424412,#cc6699
"Oxiconazole, Topical application",Skin & Mucous Membrane,-15.092743991144886,-87.70104462096444,-44.46069513834706,-1387.3692805355815,#cc6699
"Oxybenzone, Topical application",Skin & Mucous Membrane,32.314635071701446,-33.20616422488983,2.9466839244992684,-1332.8744001395069,#cc6699
"Oxyquinoline, Vaginal",Skin & Mucous Membrane,14.359294835344684,-38.18731808710882,-15.008656311857493,-1337.855554001726,#cc6699
"Padimate O, Topical application",Skin & Mucous Membrane,32.320949440523435,-33.20786016341063,2.952998293321258,-1332.8760960780278,#cc6699
"Penciclovir, Topical application",Skin & Mucous Membrane,12.861535200587866,-99.25405964234989,-16.50641594661431,-1398.922295556967,#cc6699
"Pentafluoropropane, Topical application",Skin & Mucous Membrane,32.92742541270249,-32.99656610192976,3.559474265500313,-1332.664802016547,#cc6699
"Permethrin, Topical application",Skin & Mucous Membrane,107.40169242384064,-34.023778953621004,78.03374127663847,-1333.6920148682382,#cc6699
"Phenolsulfonic acid, Topical application",Skin & Mucous Membrane,33.03122943479477,-32.93789707146141,3.6632782875925898,-1332.6061329860786,#cc6699
"Pimecrolimus, Topical application",Skin & Mucous Membrane,121.56944934543719,12.767089725883665,92.20149819823502,-1286.9011461887335,#cc6699
"Podofilox, Topical application",Skin & Mucous Membrane,32.6317683762652,60.891720825705676,3.2638172290630223,-1238.7765150889113,#cc6699
"Polyvinyl alcohol, Ophthalmic",Skin & Mucous Membrane,-8.76202700877559,26.796259532944248,-38.12997815597777,-1272.8719763816728,#cc6699
"Povidone, Ophthalmic",Skin & Mucous Membrane,-8.763658117747212,26.79714650375817,-38.13160926494939,-1272.871089410859,#cc6699
"Povidone, Oromucosal",Skin & Mucous Membrane,32.99506700748057,-33.176212289901144,3.627115860278394,-1332.8444482045181,#cc6699
"Pramocaine, Multiple Routes",Skin & Mucous Membrane,-105.07904885422627,-48.45140347719398,-134.44700000142845,-1348.119639391811,#cc6699
"Pramocaine, Otic",Skin & Mucous Membrane,-14.226866086488911,54.613860296603065,-43.59481723369109,-1245.054375618014,#cc6699
"Pramocaine, Rectal",Skin & Mucous Membrane,-67.84880122346354,43.22792352709584,-97.21675237066572,-1256.4403123875213,#cc6699
"Pramocaine, Topical application",Skin & Mucous Membrane,113.73139614154582,150.0,84.36344499434364,-1149.668235914617,#cc6699
"Prednicarbate, Topical application",Skin & Mucous Membrane,44.67364042639332,-42.85356082506151,15.305689279191142,-1342.5217967396786,#cc6699
"Prilocaine, Topical application",Skin & Mucous Membrane,131.9982040501671,65.0628067597996,102.63025290296491,-1234.6054291548176,#cc6699
"Salicylic acid, Route Not Applicable",Skin & Mucous Membrane,15.144272206385011,-7.183531329822131,-14.223678940817166,-1306.851767244439,#cc6699
"Salicylic acid, Topical application",Skin & Mucous Membrane,100.15225331320039,22.837374131921905,70.78430216599821,-1276.8308617826951,#cc6699
"Selenium Sulfide, Topical application",Skin & Mucous Membrane,97.66589953744469,1.448431831407305,68.29794839024251,-1298.2198040832097,#cc6699
"Sertaconazole, Topical application",Skin & Mucous Membrane,19.61061927729432,59.87750304002432,-9.757331869907858,-1239.7907328745928,#cc6699
"Silver nitrate, Topical application",Skin & Mucous Membrane,33.20920566599477,-33.017413061343476,3.8412545187925957,-1332.6856489759605,#cc6699
"Silver sulfadiazine, Topical application",Skin & Mucous Membrane,104.41056602735296,-44.67196422391689,75.04261488015078,-1344.3402001385339,#cc6699
"Sinecatechins, Topical application",Skin & Mucous Membrane,32.92612793965685,-33.01698530236939,3.558176792454674,-1332.6852212169865,#cc6699
"Sulconazole, Topical application",Skin & Mucous Membrane,26.668452511312637,-33.660020270742905,-2.6994986358895403,-1333.32825618536,#cc6699
"Sulfacetamide, Ophthalmic",Skin & Mucous Membrane,54.285048896816306,-97.3062277009666,24.91709774961413,-1396.9744636155838,#cc6699
"Sulfacetamide, Topical application",Skin & Mucous Membrane,32.60436698123041,-102.81276897442353,3.236415834028236,-1402.4810048890406,#cc6699
"Sulfanilamide, Vaginal",Skin & Mucous Membrane,-10.23657423290203,-0.21409022124529997,-39.60452538010421,-1299.8823261358623,#cc6699
"Sulfuric acid, Topical application",Skin & Mucous Membrane,33.07832770635062,-32.50703999009612,3.710376559148443,-1332.175275904713,#cc6699
"Tavaborole, Topical application",Skin & Mucous Membrane,33.196861136732196,-33.01707337039346,3.8289099895300183,-1332.6853092850106,#cc6699
"Tazarotene, Topical application",Skin & Mucous Membrane,31.55350649092813,26.17260582044088,2.1855553437259516,-1273.4956300941762,#cc6699
"Terconazole, Vaginal",Skin & Mucous Membrane,92.5368217701643,-65.79194709342809,63.16887062296212,-1365.460183008045,#cc6699
"Tretinoin, Multiple Routes",Skin & Mucous Membrane,32.76639047241241,-33.69062642533902,3.3984393252102336,-1333.358862339956,#cc6699
"Tretinoin, Route Not Applicable",Skin & Mucous Membrane,33.24720926934515,-33.9769393459582,3.8792581221429714,-1333.6451752605753,#cc6699
"Tretinoin, Topical application",Skin & Mucous Membrane,-62.1590977100589,-102.60894811384293,-91.52704885726108,-1402.27718402846,#cc6699
"Triamcinolone, Inhalation",Skin & Mucous Membrane,-50.1687785889433,-15.660700784946073,-79.53672973614547,-1315.3289366995632,#cc6699
"Triamcinolone, Injection",Skin & Mucous Membrane,62.62324088913397,55.78616144361777,33.25528974193179,-1243.8820744709992,#cc6699
"Triamcinolone, Nasal",Skin & Mucous Membrane,78.1597886247531,-85.6881744438001,48.79183747755093,-1385.3564103584172,#cc6699
"Triamcinolone, Oromucosal",Skin & Mucous Membrane,97.45524552082443,1.7402233379928305,68.08729437362226,-1297.9280125766243,#cc6699
"Triamcinolone, Route Not Applicable",Skin & Mucous Membrane,62.482254996620185,1.0898587825040238,33.11430384941801,-1298.578377132113,#cc6699
