,Disease,Medication,odds ratio,p-val,weight,weight_modi,color,color_clicked,95% CI (LL),95% CI (UL)
1141,RDS_Baby,"Reduced Diphtheria Toxoid, Intramuscular",0.639019915036218,0.0033772447815992,0.08238124869005096,0.08238124869005096,#0000ff,#FF0000,0.4736610078549197,0.8621069605500862
1142,RDS_Baby,"Pertussis Vac, Acellular, Intramuscular",0.639019915036218,0.0033772447815992,0.08238124869005096,0.08238124869005096,#0000ff,#FF0000,0.4736610078549197,0.8621069605500862
1143,Anemia_All_Baby,"Acyclovir, Oral",0.6074923946507242,0.0033791220557138,0.08237320403301757,0.08237320403301757,#0000ff,#FF0000,0.4353038437948674,0.8477917546999219
1144,Sepsis_Baby,"Ursodeoxycholic acid, Oral",1.5280121826449655,0.0033829414258762,0.08235685072541371,0.08235685072541371,#c9c9c9,#FF0000,1.150759788735469,2.028938839509754
1145,Other_Resp_Dis_Baby,"Thyroid, porcine, Oral",1.4344130021464003,0.003394152880338,0.08230895333233536,0.08230895333233536,#c9c9c9,#FF0000,1.1268220165414655,1.8259677486971904
1146,Sepsis_Baby,"Ascorbic acid, Oral",0.9454304264948694,0.0033974244711864,0.08229500631248156,0.08229500631248156,#0000ff,#FF0000,0.910591299903426,0.9816024943759816
1147,TTN_Baby,"Potassium chloride, Oral",1.525326454349694,0.0034066975668438,0.08225554732232755,0.08225554732232755,#c9c9c9,#FF0000,1.1498483246412752,2.023415386603149
1148,BPD_OLD_Baby,"Lopinavir, Oral",2.484711402336953,0.003421996473839,0.0821906814102987,0.0821906814102987,#c9c9c9,#FF0000,1.350819038131606,4.570405493723708
1149,ROP_Baby,"Cephalexin, Oral",1.285635419227347,0.0034267703223754,0.08217050009908106,0.08217050009908106,#c9c9c9,#FF0000,1.0865285759879917,1.5212286797601389
1150,ROP_Baby,"Clindamycin, Oral",1.6720018977430726,0.0034423555102686,0.08210480932676864,0.08210480932676864,#c9c9c9,#FF0000,1.1848462517868965,2.359454099500535
1151,BPD_OLD_Baby,"Hydrocortisone, Oral",2.588219035870494,0.0035031203453834,0.0818514980924727,0.0818514980924727,#c9c9c9,#FF0000,1.36698119042247,4.900490090556462
1152,RDS_Baby,"Chlorpheniramine, Oral",1.451804809943053,0.0035104052020734,0.08182142501744757,0.08182142501744757,#c9c9c9,#FF0000,1.1303129295686882,1.8647377651232104
1153,Seizures_Baby,"Acyclovir, Oral",1.899235586771936,0.0035176628313646,0.08179152633634698,0.08179152633634698,#c9c9c9,#FF0000,1.2345033078089576,2.9219004851942816
1154,LGA_Baby,"Ursodeoxycholic acid, Oral",0.6584386182051319,0.0035263632273212,0.08175576519781308,0.08175576519781308,#0000ff,#FF0000,0.4972817594244987,0.8718224743365177
1155,Postmaturity_Baby,"Citalopram, Oral",0.6044267375657191,0.0036067348701075,0.08142952604508805,0.08142952604508805,#0000ff,#FF0000,0.4306314755391351,0.8483626995146056
1156,Other_Resp_Dis_Baby,"Tamsulosin, Oral",2.3748737247741256,0.0036319511528516,0.08132866670207345,0.08132866670207345,#c9c9c9,#FF0000,1.3258789008663705,4.253801161582074
1157,Jaundice_Baby,"Ascorbic acid, Oral",0.9812417896015964,0.0036616843544618,0.0812106365198383,0.0812106365198383,#0000ff,#FF0000,0.9687890169140404,0.9938546296979492
1158,Other_Resp_Dis_Baby,"Fluticasone propionate, Nasal",1.1787376624447437,0.0036990272604796,0.08106374893603782,0.08106374893603782,#c9c9c9,#FF0000,1.0548619123166385,1.3171605312910708
1159,RDS_Baby,"Fexofenadine, Oral",1.4444806135445605,0.0037088097669915,0.08102551473396984,0.08102551473396984,#c9c9c9,#FF0000,1.1267876995810515,1.851745669287884
1160,Postmaturity_Baby,"Phenazopyridine, Oral",0.431142247081367,0.0037619414801288,0.08081959881717521,0.08081959881717521,#0000ff,#FF0000,0.2440410052644896,0.7616901799634507
1161,RDS_Baby,"Adalimumab, Multiple Routes",2.400497915806496,0.0037673594607996,0.08079876466065365,0.08079876466065365,#c9c9c9,#FF0000,1.3274240039595182,4.341032124327219
1162,Hypoglycemia_Baby,"Fluticasone propionate, Nasal",1.2746774814850856,0.0037736640051737,0.08077455902081483,0.08077455902081483,#c9c9c9,#FF0000,1.0816310578181028,1.5021782797941838
1163,TTN_Baby,"Omega-3 fatty acids, Oral",0.8624543054681479,0.0037823259560776,0.08074136823092706,0.08074136823092706,#0000ff,#FF0000,0.7802609525765736,0.9533059761151476
1164,Jaundice_Baby,"Lamivudine, Oral",0.5311259890475079,0.0037999566722454,0.08067404517515907,0.08067404517515907,#0000ff,#FF0000,0.3460247320531499,0.815244663489439
1165,Arrhythmia_Baby,"Copper, Oral",0.8761082747717034,0.003811485614658,0.08063019050029498,0.08063019050029498,#0000ff,#FF0000,0.801025491398434,0.9582288171421746
1166,Postmaturity_Baby,"Omeprazole, Oral",0.7053895112851356,0.0038675236348006,0.08041890078686897,0.08041890078686897,#0000ff,#FF0000,0.5566619603198997,0.8938537175149149
1167,Hypoglycemia_Baby,"Oxycodone, Oral",1.2425002491842172,0.0038792924635267,0.08037491590980149,0.08037491590980149,#c9c9c9,#FF0000,1.0722530952226472,1.4397784218121368
1168,Neonatal_Death_Baby,"Pantothenic acid, Oral",1.3728563605625783,0.0040039687792836,0.0799169772521925,0.0799169772521925,#c9c9c9,#FF0000,1.1063569969844336,1.7035501125534498
1169,Anemia_AOP_Baby,"Clonazepam, Oral",2.1785541319707207,0.0040856350503999,0.07962468097840507,0.07962468097840507,#c9c9c9,#FF0000,1.2804034462321163,3.706720815140878
1170,Anemia_All_Baby,"Terconazole, Vaginal",1.20558332586189,0.0040921392630247,0.0796016531622826,0.0796016531622826,#c9c9c9,#FF0000,1.061121769190194,1.3697119386264378
1171,LGA_Baby,"Alprazolam, Oral",0.6100985734366172,0.0041953038239817,0.07924121940272764,0.07924121940272764,#0000ff,#FF0000,0.4350036959332045,0.8556715098957466
1172,Hypoglycemia_Baby,"Multivitamin, Oral",0.65032767243748,0.0042326452730588,0.0791129375695566,0.0791129375695566,#0000ff,#FF0000,0.4842660087715451,0.8733342292819645
1173,Neonatal_Death_Baby,"Cyanocobalamin, Oral",1.158563949976095,0.00424490051901,0.07907108277235399,0.07907108277235399,#c9c9c9,#FF0000,1.0473835909929663,1.2815461667789527
1174,Postmaturity_Baby,"Hydrocortisone acetate, Topical application",0.6336697856132307,0.0042458147973547,0.07906796512343384,0.07906796512343384,#0000ff,#FF0000,0.4634959031916093,0.8663235088684748
1175,Seizures_Baby,"Acetaminophen, Oral",1.3164586195088088,0.0042540127598402,0.07904004039240979,0.07904004039240979,#c9c9c9,#FF0000,1.0902837809009789,1.5895524882951906
1176,Seizures_Baby,"Labetalol, Oral",1.597634544022805,0.0042585293061683,0.07902467865662113,0.07902467865662113,#c9c9c9,#FF0000,1.1586528611098716,2.202934305802328
1177,Other_Resp_Dis_Baby,"Dicloxacillin, Oral",1.851791055291976,0.0042898540830519,0.07891858266146588,0.07891858266146588,#c9c9c9,#FF0000,1.21326372999506,2.826368272356852
1178,Anemia_All_Baby,"Ampicillin, Oral",1.4399642805389037,0.0042929426317292,0.07890816383762471,0.07890816383762471,#c9c9c9,#FF0000,1.12117423562359,1.8493977682912563
1179,Anemia_All_Baby,"Promethazine, Rectal",1.6966137060838054,0.0042952469655421,0.07890039534367857,0.07890039534367857,#c9c9c9,#FF0000,1.180342731521806,2.438696821524204
1180,ROP_Baby,"Levothyroxine, Oral",1.1849190112719026,0.0043022062915715,0.07887695896500478,0.07887695896500478,#c9c9c9,#FF0000,1.054637381779877,1.331294611332705
1181,Kernicterus_Baby,"Nifedipine, Oral",2.062129449210874,0.0043594050471304,0.07868575924440399,0.07868575924440399,#c9c9c9,#FF0000,1.2537989672139782,3.3915946467493097
1182,IVH_Baby,"Codeine, Oral",1.4158583090161212,0.0043800080794564,0.07861750294620966,0.07861750294620966,#c9c9c9,#FF0000,1.1146565036772342,1.7984506837726832
1183,PPHN_Baby,"Ursodeoxycholic acid, Oral",2.3730486630214607,0.0044004035594474,0.07855024975648922,0.07855024975648922,#c9c9c9,#FF0000,1.3092378062778554,4.301250643745019
1184,Jaundice_Baby,"Fluconazole, Oral",1.0557639592542103,0.0044027678112044,0.0785424739109191,0.0785424739109191,#c9c9c9,#FF0000,1.0170610777921836,1.095939626437932
1185,Arrhythmia_Baby,"Insulin aspart, Injection",1.7990242816411932,0.0044075268686799,0.07852683438407929,0.07852683438407929,#c9c9c9,#FF0000,1.200846237808728,2.695173007195716
1186,Hypoglycemia_Baby,"Pantoprazole, Oral",1.2483930115236446,0.0044363845068023,0.07843236066881408,0.07843236066881408,#c9c9c9,#FF0000,1.0714733910815817,1.4545252585767785
1187,SGA_Baby,"Magnesium, Oral",0.5577451607156801,0.0044463989802751,0.07839971900555308,0.07839971900555308,#0000ff,#FF0000,0.3730168285410394,0.833956112699979
1188,SGA_Baby,"Ferrous asparto glycinate, Oral",1.9748914387118328,0.0045186984836472,0.07816622121989548,0.07816622121989548,#c9c9c9,#FF0000,1.234648243401646,3.1589533420074787
1189,SGA_Baby,"Multivitamin, Oral",0.5780428407500303,0.0046306806278546,0.07781183902368549,0.07781183902368549,#0000ff,#FF0000,0.395547091585066,0.8447376629756016
1190,Anemia_All_Baby,"Metoprolol, Oral",1.612708282068871,0.0046679313740048,0.07769585124658238,0.07769585124658238,#c9c9c9,#FF0000,1.158147178727982,2.2456800403469224
1191,ROP_Baby,"Folic acid, Oral",1.115429773153264,0.0046821286929592,0.07765188844866663,0.07765188844866663,#c9c9c9,#FF0000,1.0341024173175333,1.2031531480838815
1192,IVH_Baby,"Metoprolol, Oral",2.20138379551582,0.0046964659420535,0.0776076274247774,0.0776076274247774,#c9c9c9,#FF0000,1.2738450751608623,3.804301409688824
1193,Other_Resp_Dis_Baby,"Cyanocobalamin, Oral",0.9574785299635574,0.0047229561993542,0.07752620273490174,0.07752620273490174,#0000ff,#FF0000,0.9290479294504216,0.986779159912113
1194,BPD_OLD_Baby,"Fluticasone propionate, Inhalation",1.2136437184351392,0.0047778680393722,0.07735886164208511,0.07735886164208511,#c9c9c9,#FF0000,1.0609133028247997,1.3883613970861035
1195,UTI_Baby,"Nitrofurantoin, Oral",1.2317443660061351,0.004784766147172,0.07733797610912267,0.07733797610912267,#c9c9c9,#FF0000,1.065695156829959,1.4236662083563714
1196,ROP_Baby,"Prenatal Vitamins, Oral",1.1414046753663656,0.0047888386435264,0.07732565986503534,0.07732565986503534,#c9c9c9,#FF0000,1.0411914578042771,1.251263274571639
1197,RDS_Baby,"Dextromethorphan, Oral",1.837645456090068,0.0048694607669762,0.07708397096356986,0.07708397096356986,#c9c9c9,#FF0000,1.2031040854844466,2.8068567491637286
1198,Jaundice_Baby,"Insulin aspart, Subcutaneous",1.1632965722757256,0.0048991633689791,0.07699593593958139,0.07699593593958139,#c9c9c9,#FF0000,1.0469599883038303,1.292560298565807
1199,RDS_Baby,"Propranolol, Oral",1.6223094539936622,0.004927703831399,0.0769118467452097,0.0769118467452097,#c9c9c9,#FF0000,1.1578599779229053,2.2730623863850794
1200,Seizures_Baby,"Glyburide, Oral",1.5586627891877918,0.0049405719608966,0.07687409235651049,0.07687409235651049,#c9c9c9,#FF0000,1.1438011498686016,2.123996544921953
1201,Jaundice_Baby,"Oxcarbazepine, Oral",0.5344435774752686,0.0049497392987384,0.07684725582073927,0.07684725582073927,#0000ff,#FF0000,0.3452501188706605,0.8273130750508668
1202,Pneumonia_Baby,"Ondansetron, Oral",1.2398452556763997,0.0049702845985279,0.0767872914283289,0.0767872914283289,#c9c9c9,#FF0000,1.0671359839358991,1.4405064407570525
1203,Other_Resp_Dis_Baby,"Digoxin, Oral",2.062552940894584,0.0049884622462952,0.07673444367542942,0.07673444367542942,#c9c9c9,#FF0000,1.244328995988916,3.418810176172081
1204,ROP_Baby,"Hydrocortisone acetate, Rectal",0.4284228084403393,0.0050477709309231,0.07656334539021135,0.07656334539021135,#0000ff,#FF0000,0.2368933703988396,0.7748047253618151
1205,Postmaturity_Baby,"Placebo, Oral",0.49416164835678,0.0051000044327975,0.07641431488079652,0.07641431488079652,#0000ff,#FF0000,0.3017386311179531,0.809295560869801
1206,Hypoglycemia_Baby,"Iodine, Oral",0.7003500474448056,0.0051343849690256,0.0763170523883028,0.0763170523883028,#0000ff,#FF0000,0.54573138423316,0.8987758504033235
1207,Arrhythmia_Baby,"Omega-3 fatty acids, Oral",0.7450650864744657,0.0051732625113527,0.07620784944165561,0.07620784944165561,#0000ff,#FF0000,0.6061849863960346,0.915763332219068
1208,LGA_Baby,"Iodine, Oral",0.815041165939472,0.0053000035144503,0.07585746141389907,0.07585746141389907,#0000ff,#FF0000,0.7059004958036861,0.941056290688194
1209,RDS_Baby,"Epinephrine, Injection",1.8259732175693688,0.005325335110676,0.07578843526367414,0.07578843526367414,#c9c9c9,#FF0000,1.1955722648485625,2.788771778427761
1210,BPD_OLD_Baby,"Propranolol, Oral",1.4985095288238408,0.0053694423603025,0.07566902717698433,0.07566902717698433,#c9c9c9,#FF0000,1.1271794855431028,1.9921679171564213
1211,Pneumonia_Baby,"Tramadol, Oral",2.3355053906881453,0.0053830269731514,0.07563244813419213,0.07563244813419213,#c9c9c9,#FF0000,1.2851679168423178,4.244258947371957
1212,LGA_Baby,"Succinic acid, Oral",0.7892793977365905,0.0054195614325061,0.07553452854926741,0.07553452854926741,#0000ff,#FF0000,0.6680385742901003,0.9325239464703567
1213,PPHN_Baby,"Levothyroxine, Oral",1.262301177119399,0.0054515305827291,0.07544938490692515,0.07544938490692515,#c9c9c9,#FF0000,1.07106740817348,1.487678786225319
1214,Anemia_All_Baby,"Insulin aspart, Injection",1.63253178199657,0.00547228283755,0.07539438213300934,0.07539438213300934,#c9c9c9,#FF0000,1.1552399099308903,2.3070186515529345
1215,SGA_Baby,"Metformin, Oral",1.361919455128675,0.0055286064052007,0.07524614424768011,0.07524614424768011,#c9c9c9,#FF0000,1.09492458569858,1.6940204160952128
1216,RDS_Baby,"Influenza Virus Vaccine, Intramuscular",1.6010289274762872,0.0055409014251087,0.07521398586823151,0.07521398586823151,#c9c9c9,#FF0000,1.1480741611540677,2.232689937067476
1217,Postmaturity_Baby,"Phenoxymethylpenicillin, Oral",0.5957493526980496,0.0056751505073718,0.07486742054367641,0.07486742054367641,#0000ff,#FF0000,0.4127381072538645,0.8599091893926931
1218,Hypoglycemia_Baby,"Ibuprofen, Oral",1.350107167232662,0.0057043729852886,0.07479306951709991,0.07479306951709991,#c9c9c9,#FF0000,1.0912741393992342,1.6703313101660056
1219,PPHN_Baby,"Pantoprazole, Oral",1.5909155312070842,0.0057507601327148,0.07467582488933149,0.07467582488933149,#c9c9c9,#FF0000,1.144293314236004,2.211856170046548
1220,IVH_Baby,"Cefuroxime, Oral",2.0487643096203114,0.0057751022287016,0.07461467745497147,0.07461467745497147,#c9c9c9,#FF0000,1.2311597537362406,3.4093343155800024
1221,NAS_Baby,"Prenatal Vitamins, Oral",0.625239849903079,0.005808944848434,0.07453009156013124,0.07453009156013124,#0000ff,#FF0000,0.4478448363700349,0.8729024835374463
1222,Anemia_AOP_Baby,"Hydrocodone, Oral",1.2098238755776505,0.0058653353015709,0.07439023852260317,0.07439023852260317,#c9c9c9,#FF0000,1.0565170765477363,1.3853763866272857
1223,PPHN_Baby,"Nitrofurantoin, Oral",1.280185463211502,0.0059195102092545,0.07425714086947226,0.07425714086947226,#c9c9c9,#FF0000,1.0736909402549242,1.526393451572697
1224,Anemia_All_Baby,"Clavulanic acid, Oral",1.2532646042254536,0.0059773980600353,0.0741162607236722,0.0741162607236722,#c9c9c9,#FF0000,1.0669433357689284,1.472123322343473
1225,BPD_OLD_Baby,"Dicloxacillin, Oral",1.809386330935788,0.0059839966780961,0.07410028854113306,0.07410028854113306,#c9c9c9,#FF0000,1.1854832251011642,2.7616408442202056
1226,Other_Resp_Dis_Baby,"Phenazopyridine, Oral",1.3618168970262932,0.0060292781675248,0.07399115596694611,0.07399115596694611,#c9c9c9,#FF0000,1.0924400414145952,1.697617435026347
1227,PPHN_Baby,"Salbutamol, Inhalation",1.4403258089629516,0.0060333624123311,0.07398135288920837,0.07398135288920837,#c9c9c9,#FF0000,1.1100881759181516,1.868805092216152
1228,SGA_Baby,"Hydroxychloroquine, Oral",1.9681261389714573,0.0060361159973963,0.0739747474293897,0.0739747474293897,#c9c9c9,#FF0000,1.2138294278921289,3.1911571839457245
1229,Pneumonia_Baby,"Enoxaparin, Subcutaneous",1.4303598207849335,0.006073865779478,0.07388449364560178,0.07388449364560178,#c9c9c9,#FF0000,1.107657645181144,1.8470772316849944
1230,ROP_Baby,"Pyridoxine, Oral",1.3863912205135616,0.0061131719890453,0.07379111285072516,0.07379111285072516,#c9c9c9,#FF0000,1.0976243652685114,1.7511278695484178
1231,BPD_OLD_Baby,"Thyroid, porcine, Oral",1.401534452094266,0.0061192490938157,0.07377672892641457,0.07377672892641457,#c9c9c9,#FF0000,1.100997733194583,1.7841079606110477
1232,NEC_Baby,"Prednisone, Oral",2.2970851651910027,0.0061723187563032,0.07365172179376292,0.07365172179376292,#c9c9c9,#FF0000,1.2667139403215295,4.165581579374755
1233,LGA_Baby,"Atenolol, Oral",0.4626761818892765,0.0062283239337765,0.07352096026515768,0.07352096026515768,#0000ff,#FF0000,0.2663495494983857,0.8037154547127789
1234,Anemia_AOP_Baby,"Insulin aspart, Injection",1.6715348666821397,0.0062673500852,0.07343053485182265,0.07343053485182265,#c9c9c9,#FF0000,1.1564729049247708,2.415991588420164
1235,PPHN_Baby,"Benzonatate, Oral",2.290695958761779,0.006295585209596,0.07336546311988516,0.07336546311988516,#c9c9c9,#FF0000,1.263923791340117,4.15158572964588
1236,RDS_Baby,"Levomefolic acid, Oral",1.6310722957947823,0.0064953459773249,0.0729132570365767,0.0729132570365767,#c9c9c9,#FF0000,1.1467378053250554,2.319969588301088
1237,Seizures_Baby,"Levothyroxine, Oral",1.3006167018812334,0.0064995298706905,0.07290393519882267,0.07290393519882267,#c9c9c9,#FF0000,1.076316856931791,1.5716596783911734
1238,BPD_OLD_Baby,"Digoxin, Oral",2.015328471548968,0.0065687124782445,0.07275065824648777,0.07275065824648777,#c9c9c9,#FF0000,1.2158407334999888,3.3405270413535924
1239,Anemia_All_Baby,"Fluconazole, Oral",1.2072594851203815,0.0066716704882405,0.07252551371706402,0.07252551371706402,#c9c9c9,#FF0000,1.0536606722533863,1.3832493731555282
1240,SGA_Baby,"Hydrochlorothiazide, Oral",2.090557772069177,0.0066971803834122,0.07247026678392751,0.07247026678392751,#c9c9c9,#FF0000,1.226786825339656,3.562503042978813
1241,Other_Resp_Dis_Baby,"Fluticasone propionate, Inhalation",1.2071822213497616,0.0067160646313098,0.07242950443762222,0.07242950443762222,#c9c9c9,#FF0000,1.0535257063202013,1.3832495085791734
1242,RDS_Baby,"Ketoconazole, Topical application",1.6672779564240812,0.0067334894526707,0.07239199386068187,0.07239199386068187,#c9c9c9,#FF0000,1.151938222413732,2.4131639439421755
1243,LGA_Baby,"Acetaminophen, Oral",0.9356292236229166,0.0067375982881142,0.07238316287563779,0.07238316287563779,#0000ff,#FF0000,0.8916645987948896,0.9817615786029328
1244,Anemia_AOP_Baby,"Ibuprofen, Oral",1.4677198211637346,0.0067677692731497,0.07231848185626662,0.07231848185626662,#c9c9c9,#FF0000,1.1118209444097535,1.9375435264718213
1245,RDS_Baby,"Betamethasone, Topical application",1.2484411971035492,0.006794268851062,0.07226190906584935,0.07226190906584935,#c9c9c9,#FF0000,1.0631341620128796,1.4660477278562525
1246,SGA_Baby,"Hydrocortisone acetate, Topical application",0.5669296349940642,0.0067949516990368,0.072260454201402,0.072260454201402,#0000ff,#FF0000,0.3758873614368326,0.8550678847139566
1247,Hypoglycemia_Baby,"Duloxetine, Oral",1.8039230527559809,0.0068017340952947,0.07224601167446194,0.07224601167446194,#c9c9c9,#FF0000,1.1767003037331332,2.7654776411126605
1248,RDS_Baby,"Paroxetine, Oral",1.8426399884741351,0.0068887220216042,0.07206204466135183,0.07206204466135183,#c9c9c9,#FF0000,1.1827939291588287,2.870594820805872
1249,Postmaturity_Baby,"Pramocaine, Topical application",0.6467260458346129,0.0070022064143897,0.0718255030347278,0.0718255030347278,#0000ff,#FF0000,0.4711440800688643,0.8877424041913888
1250,Anemia_AOP_Baby,"Dextropropoxyphene, Oral",1.5307141339722616,0.0070550190898395,0.07171672689237764,0.07171672689237764,#c9c9c9,#FF0000,1.1230264944278323,2.0864029224316947
1251,Postmaturity_Baby,"Zinc, Oral",0.5180382456289886,0.0070874127841843,0.07165040907928263,0.07165040907928263,#0000ff,#FF0000,0.3209608287039058,0.8361257821337829
1252,TTN_Baby,"Azithromycin, Oral",1.0747359313617872,0.0070963198349113,0.0716322272950601,0.0716322272950601,#c9c9c9,#FF0000,1.0197984570836032,1.132632937554441
1253,UTI_Baby,"Ergocalciferol, Oral",2.1217762224710395,0.0071148896601429,0.0715943943565809,0.0715943943565809,#c9c9c9,#FF0000,1.2268404125775838,3.669535411525073
1254,Anemia_AOP_Baby,"Propylthiouracil, Oral",2.2789371079860183,0.0071190157468251,0.07158600154764153,0.07158600154764153,#c9c9c9,#FF0000,1.2508441876002885,4.152039393586961
1255,IVH_Baby,"Bupropion, Oral",1.757458478360332,0.0072468337979481,0.0713283899622288,0.0713283899622288,#c9c9c9,#FF0000,1.1645165846235384,2.652311134030871
1256,NAS_Baby,"Labetalol, Oral",1.931107932985751,0.0072690571587996,0.07128406387134215,0.07128406387134215,#c9c9c9,#FF0000,1.194316415784143,3.122437069067717
1257,ROP_Baby,"Clindamycin, Topical application",1.6141819422151698,0.0072714132303093,0.07127937246481858,0.07127937246481858,#c9c9c9,#FF0000,1.137904594411958,2.289808262809626
1258,Jaundice_Baby,"Citrus bioflavonoids, Oral",1.2090071587954476,0.0074030730204853,0.07101959889723143,0.07101959889723143,#c9c9c9,#FF0000,1.052214948808694,1.389163223420803
1259,Jaundice_Baby,"Ascorbyl phosphate, Oral",1.2090071587954476,0.0074030730204853,0.07101959889723143,0.07101959889723143,#c9c9c9,#FF0000,1.052214948808694,1.389163223420803
1260,Other_Resp_Dis_Baby,"Ethinylestradiol, Oral",1.7582361738480032,0.0074352689991047,0.07095677715349688,0.07095677715349688,#c9c9c9,#FF0000,1.1631172752768564,2.6578527451514486
1261,BPD_OLD_Baby,"Ciprofloxacin, Otic",1.6082760739406594,0.0074717754626642,0.07088587292467916,0.07088587292467916,#c9c9c9,#FF0000,1.135438878370569,2.2780195211580714
1262,Arrhythmia_Baby,"Lamotrigine, Oral",1.8295658338523195,0.0074929185371145,0.07084496630062014,0.07084496630062014,#c9c9c9,#FF0000,1.1750654795347464,2.848616693024684
1263,Other_Resp_Dis_Baby,"Eszopiclone, Oral",2.1394911492111914,0.0075563317822149,0.07072296604661561,0.07072296604661561,#c9c9c9,#FF0000,1.2244913475309187,3.738223538110746
1264,BPD_OLD_Baby,"Phenazopyridine, Oral",1.3474366352235856,0.0076793744266613,0.07048913856021079,0.07048913856021079,#c9c9c9,#FF0000,1.0821621358983324,1.6777388763796384
1265,Anemia_AOP_Baby,"Cefuroxime, Oral",1.5566179488970413,0.0078049024983354,0.07025441726438013,0.07025441726438013,#c9c9c9,#FF0000,1.123564099284201,2.15658318058766
1266,Other_Resp_Dis_Baby,"Insulin human, Subcutaneous",2.362472585851389,0.0078102600691007,0.07024448348580208,0.07024448348580208,#c9c9c9,#FF0000,1.253939073986088,4.450995135798176
1267,BPD_OLD_Baby,"Calcium carbonate, Oral",0.7953914825570232,0.0078911002826253,0.07009541458099029,0.07009541458099029,#0000ff,#FF0000,0.6717922274342109,0.9417310660775916
1268,BPD_OLD_Baby,"Liothyronine, Oral",1.553166862277448,0.0079533092338316,0.06998173771162843,0.06998173771162843,#c9c9c9,#FF0000,1.122036648373535,2.149954108516507
1269,BPD_OLD_Baby,"Cyanocobalamin, Oral",0.9605116620762248,0.0080593079074249,0.06979007505352659,0.06979007505352659,#0000ff,#FF0000,0.9323078957739768,0.9895686362481452
1270,Hypoglycemia_Baby,"Fluconazole, Oral",1.160033919640235,0.0080839703286054,0.06974584297292442,0.06974584297292442,#c9c9c9,#FF0000,1.039348855439964,1.2947324545291885
1271,Anemia_All_Baby,"Clonazepam, Oral",2.0013472396690126,0.008147640171467,0.06963227197415905,0.06963227197415905,#c9c9c9,#FF0000,1.1970586330066535,3.346027223136457
1272,Anemia_AOP_Baby,"Metoprolol, Oral",1.617298507598846,0.0081609097529185,0.06960871415816672,0.06960871415816672,#c9c9c9,#FF0000,1.1326480714809144,2.309326726051402
1273,ROP_Baby,"Insulin lispro, Injection",1.7044271577469838,0.0082326531588386,0.06948200603341205,0.06948200603341205,#c9c9c9,#FF0000,1.147642880589867,2.5313379146065973
1274,BPD_OLD_Baby,"Clavulanic acid, Oral",1.1235724929291888,0.008274917738401,0.06940787716286369,0.06940787716286369,#c9c9c9,#FF0000,1.0304891793251196,1.2250639523394935
1275,LGA_Baby,"Insulin detemir, Subcutaneous",1.4211740676666818,0.0082790828796004,0.0694005923261278,0.0694005923261278,#c9c9c9,#FF0000,1.0948145066673003,1.844820029610763
1276,Hypoglycemia_Baby,"Tramadol, Oral",1.7552554872235029,0.0082811967432277,0.06939689657809002,0.06939689657809002,#c9c9c9,#FF0000,1.1560214984120103,2.6651077247788035
1277,ROP_Baby,"Hydrocodone, Oral",1.2474257726353488,0.0083444928853964,0.06928666837624795,0.06928666837624795,#c9c9c9,#FF0000,1.0584564999355566,1.4701322712172271
1278,Anemia_All_Baby,"Hydrocortisone, Topical application",0.6003550508981447,0.0083801572577659,0.06922492771813495,0.06922492771813495,#0000ff,#FF0000,0.4108361979940639,0.8772990035900431
1279,TTN_Baby,"Dexamethasone, Oral",1.9399163871021723,0.0084052434514441,0.06918165676783433,0.06918165676783433,#c9c9c9,#FF0000,1.1850925160556989,3.175512070123202
1280,PPHN_Baby,"Codeine, Oral",1.3823885609770268,0.0084173603542087,0.0691608026639186,0.0691608026639186,#c9c9c9,#FF0000,1.086477914832921,1.7588927556010268
1281,Kernicterus_Baby,"Salbutamol, Inhalation",2.041385743413332,0.0084280159682783,0.06914248834066715,0.06914248834066715,#c9c9c9,#FF0000,1.2004564459763425,3.471392708480926
1282,Postmaturity_Baby,"Oseltamivir, Oral",0.7113142622689842,0.0084774380461386,0.06905784584668252,0.06905784584668252,#0000ff,#FF0000,0.5519693138283789,0.9166596168144728
1283,TTN_Baby,"Ipratropium, Inhalation",1.8665944063901416,0.0086038117625972,0.06884363666124317,0.06884363666124317,#c9c9c9,#FF0000,1.1718045623342312,2.973341109908721
1284,RDS_Baby,"Digoxin, Oral",2.206309112247914,0.0086076071331733,0.06883725210714887,0.06883725210714887,#c9c9c9,#FF0000,1.2226084224819886,3.981487293295569
1285,Sepsis_Baby,"Promethazine, Rectal",1.46750021746797,0.0086164679600596,0.06882235741840467,0.06882235741840467,#c9c9c9,#FF0000,1.1022812441154022,1.9537272359168207
1286,Other_Resp_Dis_Baby,"Calcium carbonate, Oral",0.7959653516970175,0.0087513591637157,0.06859748306511639,0.06859748306511639,#0000ff,#FF0000,0.6711213018530306,0.9440332758814752
1287,Anemia_AOP_Baby,"Hydrocortisone, Topical application",0.5705913391471386,0.0088119249867292,0.06849764028413402,0.06849764028413402,#0000ff,#FF0000,0.374961208362209,0.8682884230392788
1288,SGA_Baby,"Alprazolam, Oral",1.720418478144892,0.0088228236550045,0.06847974670295957,0.06847974670295957,#c9c9c9,#FF0000,1.1462613528492631,2.582168309683572
1289,LGA_Baby,"Escitalopram, Oral",0.8032409383720133,0.0088623029373638,0.06841511362321832,0.06841511362321832,#0000ff,#FF0000,0.6816952109854224,0.9464581746791082
